Price,Bedrooms,Bathrooms,Area,Location,date,id
1200000,2,1,89,Miami,2024-11-26,203265665
16321000,4,2,251,Smoha,2024-11-27,501236472
13877500,3,3,213,Orouba Skyline,2024-11-17,501208385
1600000,2,1,97,Nakheel,2024-12-01,203292014
5000000,2,1,130,Smoha,2024-11-26,203166847
6900000,3,2,184,Smoha,2024-12-01,501157456
9000000,3,3,309,Glim,2024-11-17,500986755
2754000,2,2,153,Seyouf,2024-12-01,203291978
8700000,3,2,209,Smoha,2024-11-10,501191884
1980000,3,2,100,Nakheel,2024-12-01,203301562
10290000,4,3,196,Murooj,2024-11-17,501208314
4700000,3,1,160,Kafr Abdo,2024-11-25,501229015
1950000,3,1,120,Miami,2024-11-10,501195084
750000,2,1,100,Nakheel,2024-12-01,203300933
8350000,3,2,184,Smoha,2024-12-01,501249215
2400000,3,1,138,Mandara,2024-11-30,203265610
720000,2,1,90,Nakheel,2024-12-01,203304750
9900000,3,2,206,Smoha,2024-11-24,501223062
1950000,4,3,100,Nakheel,2024-12-01,203291196
750000,3,1,190,Nakheel,2024-11-28,202986452
2100000,3,1,130,Sidi Beshr,2024-11-27,501235768
3500000,2,2,125,Sporting,2024-11-30,203174653
950000,2,1,98,Agami,2024-12-01,198788725
6000000,3,3,170,Roushdy,2024-11-17,501213957
1550000,2,1,100,Nakheel,2024-12-01,203291298
1050000,3,1,100,Nakheel,2024-12-01,203291223
11151000,3,2,180,Smoha,2024-11-28,501239654
3200000,3,1,165,Miami,2024-11-17,500982976
2000000,2,1,120,Victoria,2024-12-01,202481950
3625000,3,3,125,Louran,2024-11-10,501197352
1980000,3,2,100,Nakheel,2024-12-01,203291706
2500000,3,1,115,Miami,2024-11-25,501229123
1980000,3,2,120,Nakheel,2024-12-01,203291374
2200000,3,1,120,Miami,2024-11-26,203265277
4500000,3,2,150,Glim,2024-11-26,203263393
3200000,2,2,140,Kafr Abdo,2024-11-26,203250547
630000,2,1,85,Nakheel,2024-11-25,203253696
1680000,3,1,120,Mandara,2024-11-26,203088934
4700000,2,1,145,Glim,2024-11-10,501143338
3000000,3,2,145,Miami,2024-11-29,203276851
10500000,4,3,177,Smoha,2024-12-01,501093216
1600000,2,1,97,Nakheel,2024-12-01,203301638
1850000,4,2,360,Nakheel,2024-11-27,202333264
2100000,2,1,120,Victoria,2024-12-01,202295755
16000000,4,3,350,Kafr Abdo,2024-12-01,199991298
1850000,2,1,100,Seyouf,2024-12-01,203291893
8060000,3,2,162,Murooj,2024-11-27,501236667
12900000,4,3,215,Smoha,2024-11-10,501196103
450000,3,1,100,Agami,2024-11-27,202351142
1600000,2,1,90,Bolkly,2024-11-28,501071571
950000,2,1,60,Sidi Beshr,2024-12-01,203304575
2000000,2,1,118,Victoria,2024-12-01,203292054
2754000,2,2,153,Seyouf,2024-12-01,203291950
1850000,2,1,101,Seyouf,2024-12-01,203291917
1300000,2,1,100,Nakheel,2024-12-01,203291740
850000,2,1,100,Nakheel,2024-12-01,203291642
870000,2,1,100,Nakheel,2024-12-01,203291600
1600000,2,1,100,Nakheel,2024-12-01,203291333
950000,3,1,100,Nakheel,2024-12-01,203291116
920000,2,1,98,Nakheel,2024-12-01,203291079
1000000,2,1,97,Nakheel,2024-12-01,203291034
700000,2,1,120,Nakheel,2024-12-01,203290986
1050000,3,1,100,Nakheel,2024-12-01,203290956
870000,2,1,100,Nakheel,2024-12-01,203290922
2900000,2,2,130,Smoha,2024-12-01,203246342
9600000,4,3,270,Smoha,2024-12-01,203140361
3500000,2,2,128,Murooj,2024-12-01,203310837
7350000,3,3,329,Glim,2024-12-01,501129931
2600000,3,2,146,Sidi Beshr,2024-12-01,501259420
5950000,3,3,160,Murooj,2024-12-01,501259378
8700000,3,2,191,Smoha,2024-12-01,501068699
4000000,3,1,138,Sidi Gaber,2024-12-01,501213648
6400000,3,3,175,Murooj,2024-12-01,501259155
525000,2,2,121,Agami,2024-12-01,203274957
770000,3,1,120,Nakheel,2024-12-01,203019947
2600000,3,1,150,Fleming,2024-12-01,202991145
2800000,3,1,100,Smoha,2024-12-01,501208596
1800000,3,2,200,Mandara,2024-12-01,501259032
3250000,2,2,130,Saba Pasha,2024-12-01,203310498
12500000,5,4,270,Smoha,2024-12-01,501258962
4600000,3,2,165,Sporting,2024-12-01,203310263
2500000,2,1,130,Sidi Gaber,2024-12-01,501258899
2800000,3,2,300,Mandara,2024-12-01,501258896
5000000,3,2,157,Sidi Gaber,2024-12-01,203310169
1180000,3,1,120,Nakheel,2024-12-01,203019929
860000,3,2,180,Nakheel,2024-12-01,203019708
1430000,2,2,120,Nakheel,2024-12-01,203019661
770000,2,1,120,Nakheel,2024-12-01,202165891
2350000,3,1,135,Miami,2024-12-01,501172389
4100000,2,1,135,Louran,2024-12-01,501258835
4450000,3,2,155,Miami,2024-12-01,203309986
1750000,3,1,150,Al Bitash,2024-12-01,203309927
5500000,3,3,165,Smoha,2024-12-01,501077400
1800000,3,1,115,Seyouf,2024-12-01,203291132
8047500,3,3,185,Smoha,2024-12-01,203080195
950000,3,1,100,Nakheel,2024-12-01,203071095
920000,2,1,100,Nakheel,2024-12-01,203071049
700000,2,1,90,Nakheel,2024-12-01,203071014
950000,2,1,90,Nakheel,2024-12-01,203070929
750000,2,1,90,Nakheel,2024-12-01,203070867
2000000,2,1,120,Victoria,2024-12-01,203070027
2250000,3,1,134,Sidi Beshr,2024-12-01,202996614
470000,2,1,75,Nakheel,2024-12-01,202946613
900000,3,2,228,Nakheel,2024-12-01,202971615
9000000,2,1,176,Camp Caesar,2024-12-01,501059753
8750000,3,3,270,San Stefano,2024-12-01,501073280
11960500,3,3,230,Smoha,2024-12-01,501108975
3100000,3,3,165,Gianaclis,2024-12-01,501258639
900000,2,1,85,Smoha,2024-12-01,203309576
4800000,4,1,160,Camp Caesar,2024-12-01,501258566
