Price,Bedrooms,Bathrooms,Area,Location,date,id
17250000,4,4,410,Louran,2023-12-09,199703645
4785000,3,3,177,Sawari,2023-12-09,500297170
2500000,2,1,155,Sporting,2023-12-09,199571380
5130000,10+,2,135,Murooj,2023-12-09,500368726
5500000,3,2,220,Louran,2023-12-09,199711177
3750000,3,3,162,Louran,2023-12-09,199699999
1500000,3,1,128,Sidi Beshr,2023-12-09,199680137
4000000,4,2,185,Kafr Abdo,2023-12-09,199546023
5700000,3,4,300,Kafr Abdo,2023-12-09,199756220
400000,3,1,110,Agami,2023-12-09,199662813
4000000,3,2,190,Louran,2023-12-09,199733410
3400000,3,2,220,Louran,2023-12-09,198817926
820000,3,2,16,Nakheel,2023-12-09,199759733
590000,2,1,130,Smoha,2023-12-09,199733881
4100000,3,2,180,Saba Pasha,2023-12-09,199712937
1700000,2,1,105,Gianaclis,2023-12-09,500294518
6498000,3,3,171,Smoha,2023-12-09,199733315
6000000,3,4,230,Kafr Abdo,2023-12-09,199745497
6512000,3,3,176,Murooj,2023-12-09,198902288
950000,2,1,90,Bolkly,2023-12-09,199469623
2300000,3,2,160,Miami,2023-12-09,198192854
430000,2,1,80,Nakheel,2023-12-09,199732041
2550000,2,1,133,Sawari,2023-12-09,500375440
8800000,4,3,305,Sporting,2023-12-09,199170408
4550000,2,1,122,Alex West,2023-12-09,500367048
2376000,2,2,110,Miami,2023-12-09,199611819
3500000,3,2,140,Sidi Beshr,2023-12-09,199705854
2600000,3,2,180,Bolkly,2023-12-09,199521650
4700000,3,3,178,Alex West,2023-12-09,199721859
2350000,2,1,120,Al Ibrahimiyyah,2023-12-09,199171088
6000000,3,3,230,Glim,2023-12-09,199740712
1100000,3,1,110,Smoha,2023-12-09,199659591
7000000,3,3,248,Smoha,2023-12-09,199382711
4340000,3,2,155,Alex West,2023-12-09,500368785
5500000,4,3,340,Kafr Abdo,2023-12-09,199151116
950000,3,1,130,Sidi Beshr,2023-12-09,199695958
2200000,3,1,125,Cleopatra,2023-12-09,199343086
1000000,2,1,90,Al Ibrahimiyyah,2023-12-09,199742923
1800000,3,1,100,Smoha,2023-12-09,199760762
1650000,2,1,95,Louran,2023-12-09,199761512
3500000,3,2,175,Sidi Beshr,2023-12-09,199705919
2300000,3,2,155,Miami,2023-12-09,199684968
9000000,4,4,425,Raml Station,2023-12-09,199706189
2600000,3,2,110,Louran,2023-12-09,199672292
7000000,3,3,270,Smoha,2023-12-09,199641549
350000,2,2,105,Agami,2023-12-09,199531457
4100000,3,2,200,Roushdy,2023-12-09,500375492
5500000,3,3,195,Kafr Abdo,2023-12-09,199174067
3000000,3,2,200,Smoha,2023-12-09,199711410
2640000,3,3,155,Victoria,2023-12-09,199673914
4900000,3,3,217,Alex West,2023-12-15,199766707
10000000,3,2,336,Kafr Abdo,2023-12-15,199735657
4000000,3,3,250,Asafra,2023-12-15,199642627
5075000,3,3,175,Roushdy,2023-12-15,199583325
2600000,3,2,155,Smoha,2023-12-15,199766394
370000,3,1,110,Agami,2023-12-15,196682850
2250000,3,2,140,Sporting,2023-12-15,199760297
3648000,3,2,128,Murooj,2023-12-15,199745171
690000,1,1,100,Al Hadrah,2023-12-15,199744743
2950000,3,3,180,Sidi Gaber,2023-12-15,199587435
210000,2,1,65,Abu Talat,2023-12-15,198577223
2000000,3,2,148,Smoha,2023-12-15,199765455
8528000,3,3,208,Moharam Bik,2023-12-15,199744655
7250000,3,3,232,Maamoura,2023-12-15,199744292
2400000,3,2,135,Moharam Bik,2023-12-15,199621872
12000000,4,5,300,Raml Station,2023-12-15,199236325
14000000,5,6,550,Glim,2023-12-15,194454174
300000,3,2,125,Agami,2023-12-15,199687351
5130000,3,3,228,Smoha,2023-12-15,199764336
5100000,3,3,175,Roushdy,2023-12-15,199744331
2715000,3,1,118,Smoha,2023-12-15,199743267
2500000,2,2,165,Fleming,2023-12-15,199740803
3000000,2,2,130,Smoha,2023-12-15,199740753
4500000,3,2,155,Al Ibrahimiyyah,2023-12-15,199740592
6200000,3,3,174,Smoha,2023-12-15,199733692
310000,2,1,90,Nakheel,2023-12-15,199705026
3650000,3,3,266,Saba Pasha,2023-12-15,199653640
650000,2,1,100,Mandara,2023-12-15,199488475
2750000,3,2,130,Louran,2023-12-15,199733780
3000000,3,1,140,Sidi Gaber,2023-12-15,194105253
2800000,2,1,120,Sidi Gaber,2023-12-15,193879290
2600000,3,1,136,Sidi Gaber,2023-12-15,193663410
750000,3,1,140,Agami,2023-12-15,199763042
2350000,3,2,167,Victoria,2023-12-15,190228020
1900000,3,1,110,Montazah,2023-12-15,199742487
3750000,2,1,100,Glim,2023-12-15,199671174
3500000,3,2,175,Smoha,2023-12-15,199572596
4850000,4,2,255,Sidi Beshr,2023-12-15,199569181
10804000,2,2,180,Amreya,2023-12-15,199427403
780000,3,1,120,Nakheel,2023-12-15,198776372
570000,2,1,105,Nakheel,2023-12-15,198776260
2000000,2,1,110,Saba Pasha,2023-12-15,198877768
770000,2,1,80,Gomrok,2023-12-15,199762327
400000,2,1,90,Agami,2023-12-15,199762214
1000000,2,1,88,Mandara,2023-12-15,198951005
630000,2,1,100,Nakheel,2023-12-15,199761553
460000,2,1,105,Nakheel,2023-12-15,198776781
525000,2,1,105,Nakheel,2023-12-15,198776740
1420000,4,2,290,Nakheel,2023-12-15,198776705
580000,3,1,100,Nakheel,2023-12-15,199761045
2700000,2,1,125,Moharam Bik,2023-12-15,199760965
1850000,4,1,160,Smoha,2023-12-15,199739791
2556000,3,2,120,Sidi Beshr,2023-12-15,199625920
600000,3,2,170,Agami,2023-12-15,199760543
450000,3,1,145,Mandara,2023-12-15,199739306
4250000,3,2,185,Sporting,2023-12-15,199728013
900000,2,2,120,Agami,2023-12-15,199759527
6000000,3,2,200,Roushdy,2023-12-15,199748542
780000,2,1,80,Miami,2023-12-15,199737981
6000000,3,3,275,Raml Station,2023-12-15,199706220
3100000,2,2,130,Smoha,2023-12-15,199705758
3650000,3,1,150,Al Ibrahimiyyah,2023-12-15,199705723
4500000,3,2,195,Kafr Abdo,2023-12-15,199705681
3200000,3,1,135,Maamoura,2023-12-15,198979846
370000,1,1,55,Nakheel,2023-12-15,199758924
580000,3,1,100,Nakheel,2023-12-15,199758841
3750000,6,3,376,Miami,2023-12-15,199758524
4800000,3,3,225,Smoha,2023-12-15,199705637
6500000,4,3,250,Glim,2023-12-15,199705552
380000,3,2,130,Maamoura,2023-12-15,199354158
480000,2,1,90,Nakheel,2023-12-15,199724893
720000,3,1,130,Nakheel,2023-12-15,199705265
650000,2,1,120,Nakheel,2023-12-15,199736582
950000,2,1,96,Asafra,2023-12-15,199712649
1200000,3,1,110,Asafra,2023-12-15,199736662
4875000,3,3,195,Smoha,2023-12-15,199702661
5000000,1,1,77,Moharam Bik,2023-12-15,199673700
330000,2,1,85,Nakheel,2023-12-15,199757885
2600000,2,2,134,Roushdy,2023-12-15,500376328
675000,3,1,125,Smoha,2023-12-15,199736088
4340000,3,2,155,Abu Talat,2023-12-15,199672612
4000000,3,2,157,Smoha,2023-12-15,500376313
4200000,3,3,158,Sawari,2023-12-15,500376304
4400000,4,3,195,Zezenia,2023-12-15,500376288
9200000,4,4,230,Smoha,2023-12-15,500376286
5350000,3,3,177,Sawari,2023-12-15,500376274
9640000,3,2,241,Smoha,2023-12-15,500346336
7300000,5,3,263,Smoha,2023-12-15,199489559
6000000,3,2,200,Smoha,2023-12-15,199468398
2900000,3,2,165,Smoha,2023-12-15,199684279
1200000,3,1,130,Gianaclis,2023-12-15,199486909
6498000,3,3,171,Smoha,2023-12-15,500376159
13757856,3,3,177,Sawari,2023-12-15,500376150
1650000,2,1,110,Miami,2023-12-15,199682670
2100000,3,1,120,Saba Pasha,2023-12-15,199750813
6477000,1,1,69,Palm Hills Alexandria,2023-12-15,500376127
1500000,3,1,105,Schutz,2023-12-15,199756502
5005000,7,2,77,Sawari,2023-12-15,500376078
160000,2,1,65,Agami,2023-12-15,199692499
395000,2,1,80,Nakheel,2023-12-15,199662099
685000,3,1,120,Nakheel,2023-12-15,199632065
1500000,3,1,107,Gianaclis,2023-12-15,199756158
5000000,3,3,240,Louran,2023-12-15,500376022
4360500,3,3,228,Smoha,2023-12-15,500376008
10000000,4,2,336,Azarita,2023-12-15,500376005
6300000,5,4,300,Camp Caesar,2023-12-15,199755456
6400000,3,3,174,Smoha,2023-12-15,500375884
1800000,3,1,110,Sidi Beshr,2023-12-15,199637489
5000000,3,2,190,Smoha,2023-12-15,199754995
3000000,3,3,230,Louran,2023-12-15,199754950
290000,2,1,75,Nakheel,2023-12-15,199747554
3900000,3,2,202,Louran,2023-12-15,199724496
500000,2,1,90,Agami,2023-12-15,199035793
9700000,3,2,336,Azarita,2023-12-15,500375594
7000000,3,3,236,Smoha,2023-12-15,199753500
2100000,4,3,300,Asafra,2023-12-15,199752301
1000000,3,2,120,Sidi Beshr,2023-12-15,199753179
4600000,3,2,160,Kafr Abdo,2023-12-15,199753132
4000000,3,2,200,Kafr Abdo,2023-12-15,199753081
5500000,3,3,300,Kafr Abdo,2023-12-15,199753014
650000,2,1,86,Miami,2023-12-15,199731191
860000,3,1,100,Seyouf,2023-12-15,199752511
460000,2,1,100,Nakheel,2023-12-15,198776639
1380000,4,2,300,Nakheel,2023-12-15,198776418
710000,3,1,120,Nakheel,2023-12-15,198776589
730000,3,2,125,Nakheel,2023-12-15,198776564
680000,2,1,100,Nakheel,2023-12-15,198776529
3100000,2,2,175,Smoha,2023-12-15,199709527
16000000,3,7,410,Raml Station,2023-12-14,199752490
800000,3,1,90,Mandara,2023-12-14,199752115
6000000,3,2,250,Sidi Beshr,2023-12-14,196036758
950000,2,1,110,Al Hadrah,2023-12-14,197108295
545000,2,1,120,Nakheel,2023-12-14,199751284
465000,2,1,105,Nakheel,2023-12-14,198763954
410000,2,1,75,Nakheel,2023-12-14,198763917
2200000,3,2,145,Kafr Abdo,2023-12-14,199666422
