Price,Bedrooms,Bathrooms,Area,Location,date,id
1900000,3,2,125,Asafra,2024-06-15,201555914
3100000,2,2,140,Kafr Abdo,2024-06-15,500750910
6300000,3,3,142,Smoha,2024-06-15,201146034
3750000,2,2,175,Louran,2024-06-15,201558364
3900000,2,1,120,Louran,2024-06-15,201508040
2600000,3,2,110,Cleopatra,2024-06-15,201356338
5000000,3,2,170,Al Ibrahimiyyah,2024-06-15,201342723
3100000,3,1,115,Smoha,2024-06-15,500775266
5115000,3,3,165,Miami,2024-06-15,500695648
3900000,4,2,170,Smoha,2024-06-15,500787308
3300000,3,3,160,Smoha,2024-06-15,201556210
12000000,5,3,375,Sporting,2024-06-15,500787364
4400000,3,2,214,Manshiyya,2024-06-15,201598444
4250000,3,2,200,Gianaclis,2024-06-15,500801591
7800000,3,3,223,Smoha,2024-06-15,500699526
5200000,3,3,225,Stanley,2024-06-15,201586798
3700000,3,2,207,Miami,2024-06-15,201528630
3500000,3,2,145,Miami,2024-06-15,201423750
2600000,3,2,155,Seyouf,2024-06-15,201566826
1200000,2,1,90,Miami,2024-06-15,198245842
5900000,3,3,186,Roushdy,2024-06-15,200513828
2500000,2,1,99,Sporting,2024-06-15,500789321
5187000,3,2,129,Sawari,2024-06-15,500788998
5000000,3,3,200,Smoha,2024-06-15,500751317
4500000,3,2,155,Smoha,2024-06-15,201595916
1300000,3,2,130,Smoha,2024-06-15,201555328
2500000,2,1,108,Miami,2024-06-15,500685562
3500000,3,2,145,Smoha,2024-06-15,201384137
4700000,3,2,156,Smoha,2024-06-15,500725186
2300000,3,1,150,Smoha,2024-06-15,500763290
5650000,3,2,194,Smoha,2024-06-15,500785868
2700000,3,1,138,Moharam Bik,2024-06-15,201558448
6000000,3,3,330,Al Ibrahimiyyah,2024-06-15,500793804
1900000,2,1,120,Smoha,2024-06-15,201422515
5200000,3,2,210,Kafr Abdo,2024-06-15,201526049
2650000,3,1,130,Stanley,2024-06-15,201556432
4800000,2,2,132,Smoha,2024-06-15,500682771
2250000,2,1,100,Miami,2024-06-15,199062178
5200000,5,3,265,Saba Pasha,2024-06-15,201577806
4350000,2,2,133,Borg al-Arab,2024-06-15,500699871
2812500,2,1,125,Miami,2024-06-15,500789044
3600000,3,2,150,Stanley,2024-06-15,201579049
5200000,3,2,230,Roushdy,2024-06-15,500799574
1975000,3,2,134,Smoha,2024-06-15,201018711
18000000,4,2,320,Stanley,2024-06-15,201579142
3000000,3,1,140,Sidi Beshr,2024-06-15,201556890
5500000,4,2,210,Glim,2024-06-15,201164307
10000000,3,3,175,Smoha,2024-06-15,201049341
4000000,2,1,150,Shatby,2024-06-15,201484431
5500000,3,3,210,Kafr Abdo,2024-06-15,500656508
2400000,3,1,135,Murooj,2024-06-15,201612933
2600000,2,1,120,San Stefano,2024-06-15,201591824
6500000,4,4,300,Kafr Abdo,2024-06-15,201559117
1400000,2,2,260,Nakheel,2024-06-15,197553902
1600000,4,1,100,Smoha,2024-06-15,201599694
1750000,3,1,115,Mandara,2024-06-15,201579932
7800000,3,3,264,Glim,2024-06-15,201504686
4150000,3,2,200,Gianaclis,2024-06-15,201476448
2500000,2,2,150,Sidi Gaber,2024-06-15,201454317
4000000,2,2,140,Louran,2024-06-15,201375382
2500000,2,1,135,Smoha,2024-06-15,201365866
5800000,3,3,192,Moharam Bik,2024-06-15,201238849
2700000,3,1,135,Miami,2024-06-15,201082404
6386000,3,1,120,Smoha,2024-06-15,201301077
3000000,3,1,140,Miami,2024-06-15,201557856
4500000,3,2,158,Smoha,2024-06-15,201414521
3000000,3,2,195,Sidi Beshr,2024-06-15,201344995
6500000,3,3,264,Glim,2024-06-15,201332674
9924000,3,3,177,Moharam Bik,2024-06-15,201259436
4000000,3,2,150,Smoha,2024-06-15,201238894
820000,3,2,130,Nakheel,2024-06-15,201309816
510000,2,1,80,Nakheel,2024-06-15,201306635
675000,2,1,85,Nakheel,2024-06-15,201267438
5297080,3,2,129,Sawari,2024-06-15,201594065
4000000,3,1,145,Roushdy,2024-06-15,201577878
6120000,3,2,153,San Stefano,2024-06-15,201352828
930000,3,2,150,Nakheel,2024-06-15,201254854
770000,2,1,120,Nakheel,2024-06-15,201087900
5000000,3,2,170,Al Ibrahimiyyah,2024-06-15,200942062
3100000,3,1,156,Smoha,2024-06-15,200918168
1500000,2,2,130,Agami,2024-06-15,200268548
1000000,2,1,80,Bahray - Anfoshy,2024-06-15,199375225
758000,2,2,2500,Agami,2024-06-15,201217285
2600000,2,1,125,Louran,2024-06-15,201516500
9465000,4,3,260,Smoha,2024-06-15,201355977
13000000,5,3,302,San Stefano,2024-06-15,184974086
3500000,3,2,125,Saba Pasha,2024-06-15,201595247
5145000,2,1,111,Sawari,2024-06-15,201517848
3700000,3,1,135,Smoha,2024-06-15,201577874
2200000,3,1,100,Moharam Bik,2024-06-15,201566532
1850000,3,1,110,Bolkly,2024-06-15,201556269
5800000,3,2,216,Louran,2024-06-15,201555466
6015000,2,2,111,Moharam Bik,2024-06-15,201555220
2285000,2,2,118,Sidi Beshr,2024-06-15,201525291
3600000,3,2,135,Moharam Bik,2024-06-15,201514981
6350000,3,3,184,Smoha,2024-06-15,201281493
1400000,2,1,150,Miami,2024-06-15,201080305
5000000,3,2,190,Gianaclis,2024-06-15,200822513
650000,2,1,100,Nakheel,2024-06-15,201370549
1300000,3,1,110,Sidi Beshr,2024-06-15,201609531
740000,3,1,120,Nakheel,2024-06-15,201440985
1500000,3,1,130,Sidi Beshr,2024-06-15,201583794
640000,2,1,120,Nakheel,2024-06-15,201232913
850000,3,2,220,Nakheel,2024-06-15,201304106
670000,2,1,80,Nakheel,2024-06-15,201608966
7000000,3,2,175,San Stefano,2024-06-15,201608648
820000,2,1,180,Nakheel,2024-06-15,201090689
9000000,3,3,235,Smoha,2024-06-15,201608526
5800000,3,3,195,Smoha,2024-06-15,201293213
260000,2,1,80,Agami,2024-06-15,201552394
5250000,3,2,230,Roushdy,2024-06-15,201608220
2600000,2,1,115,Al Ibrahimiyyah,2024-06-15,201608159
825000,3,1,125,Nakheel,2024-06-15,201588145
2250000,3,1,125,Sidi Beshr,2024-06-15,201384328
2800000,3,1,110,Camp Caesar,2024-06-15,201291527
