Price,Bedrooms,Bathrooms,Area,Location,date,id
7600000,3,3,304,Smoha,2023-09-26,198914877
2000000,3,3,210,Smoha,2023-09-26,198524895
6350000,3,2,190,Maamoura,2023-09-26,198372350
2800000,2,2,140,Montazah,2023-09-26,198923115
3500000,3,2,175,Smoha,2023-09-26,198843048
265000,2,1,100,Agami,2023-09-26,198905064
3800000,3,2,170,Louran,2023-09-26,198924921
7575000,3,3,202,Moharam Bik,2023-09-26,198945522
5950000,3,3,329,Glim,2023-09-26,198751088
470000,2,1,160,Nakheel,2023-09-26,198858848
5350000,3,2,209,Smoha,2023-09-26,198968952
5040000,2,2,140,Moharam Bik,2023-09-26,198938645
11500000,3,3,235,Roushdy,2023-09-26,198838610
15000000,4,4,270,San Stefano,2023-09-26,198887501
2300000,4,2,160,Miami,2023-09-26,198964418
1450000,3,1,125,Seyouf,2023-09-26,198928557
6200000,3,3,204,Azarita,2023-09-26,198337506
4750000,3,2,190,Kafr Abdo,2023-09-26,198970961
6600000,3,4,319,Louran,2023-09-26,198856626
9000000,3,4,315,Kafr Abdo,2023-09-26,198802996
7000000,3,2,238,Smoha,2023-09-26,197829303
3450000,3,2,220,San Stefano,2023-09-26,198495200
3100000,3,2,180,Sidi Gaber,2023-09-26,198877166
6300000,5,3,300,Zezenia,2023-09-26,198530102
8280000,4,3,230,Murooj,2023-09-26,198902124
2250000,3,2,145,Zezenia,2023-09-26,198919764
1600000,2,2,125,Camp Caesar,2023-09-26,198766180
7488000,3,3,208,Murooj,2023-09-26,198471278
1500000,2,1,130,Miami,2023-09-26,198924130
260000,2,1,100,Agami,2023-09-26,198944318
6142500,3,3,195,Murooj,2023-09-26,198964190
3500000,5,3,325,Miami,2023-09-26,198380962
1300000,2,1,130,Zezenia,2023-09-26,198968617
6000000,3,3,275,Raml Station,2023-09-26,198966179
675000,2,1,76,Montazah,2023-09-26,198757041
5750000,4,2,195,Smoha,2023-09-26,198951920
1700000,3,2,125,Miami,2023-09-26,197587986
750000,3,1,130,Agami,2023-09-26,198942896
3250000,3,2,220,San Stefano,2023-09-26,198966403
4000000,3,2,185,Louran,2023-09-26,198936801
3700000,3,2,220,Louran,2023-09-26,198915903
2150000,3,2,145,Glim,2023-09-26,198905430
6732000,3,2,204,Azarita,2023-09-26,198901562
4600000,3,3,192,Al Ibrahimiyyah,2023-09-26,197507828
750000,3,1,115,Sidi Beshr,2023-09-26,198925389
1500000,2,1,138,Attarin,2023-10-01,198970370
800000,2,3,240,Abu Talat,2023-10-01,198971011
1100000,2,1,120,Abu Qir,2023-10-01,198959601
3500000,4,2,300,Glim,2023-10-01,198937866
3850000,3,2,190,Miami,2023-10-01,198843322
2200000,3,1,115,Sporting,2023-10-01,198642568
5632000,3,3,176,Murooj,2023-10-01,198553023
3900000,2,1,76,Cleopatra,2023-10-01,191416662
10000000,4,3,260,Glim,2023-10-01,196318053
400000,1,1,80,Murooj,2023-10-01,198511522
5650000,3,3,280,Smoha,2023-10-01,198970527
1650000,3,1,130,Miami,2023-10-01,198970492
2800000,3,2,265,Bolkly,2023-10-01,198959024
850000,3,1,120,Seyouf,2023-10-01,198947590
2100000,2,1,127,Smoha,2023-10-01,198923161
4700000,3,3,196,Camp Caesar,2023-10-01,198768404
8700000,5,3,300,Raml Station,2023-10-01,197954392
3000000,2,2,122,Al Ibrahimiyyah,2023-10-01,197507226
950000,3,1,120,Mandara,2023-10-01,198970031
1550000,3,2,150,Smoha,2023-10-01,198969741
5700000,3,2,160,Glim,2023-10-01,198969508
5632000,3,3,176,Murooj,2023-10-01,198902288
1750000,3,2,180,Mandara,2023-10-01,198528729
5841000,3,3,198,Murooj,2023-10-01,198326459
110000,2,1,37,Manshiyya,2023-10-01,198953694
1350000,3,2,159,Mandara,2023-10-01,198969188
4460000,3,3,184,Borg al-Arab,2023-10-01,198969133
2512000,2,2,101,Moharam Bik,2023-10-01,198968889
2100000,3,2,145,Asafra,2023-10-01,198936389
5650000,3,3,250,Camp Caesar,2023-10-01,198936165
2300000,3,2,155,Sidi Beshr,2023-10-01,198936100
1300000,5,2,350,Manshiyya,2023-10-01,198075565
1650000,2,1,115,Kafr Abdo,2023-10-01,198968367
5776544,3,2,151,Smoha,2023-10-01,198968265
4584300,3,2,177,Smoha,2023-10-01,198968228
4500000,4,3,270,Kafr Abdo,2023-10-01,198968110
2500000,3,1,140,Roushdy,2023-10-01,198968082
10853000,3,3,204,Moharam Bik,2023-10-01,198967957
450000,4,2,150,Agami,2023-10-01,198338981
308000,3,3,151,San Stefano,2023-10-01,198081107
4272000,3,3,178,Borg al-Arab,2023-10-01,198967653
1300000,3,1,145,Mandara,2023-10-01,198967608
2000300,3,2,155,Smoha,2023-10-01,198967546
2690000,2,1,111,Borg al-Arab,2023-10-01,198967446
2200000,3,2,160,Mandara,2023-10-01,198967360
3980600,3,3,170,Smoha,2023-10-01,198967232
800000,3,1,125,Montazah,2023-10-01,198458414
4000000,5,2,276,Sidi Gaber,2023-10-01,198967180
660000,3,1,110,Nakheel,2023-10-01,198967025
1100000,3,2,125,Sidi Beshr,2023-10-01,198967004
570000,3,2,120,Nakheel,2023-10-01,198966893
2100000,2,1,139,Maamoura,2023-10-01,198048824
1300000,3,2,130,Nakheel,2023-10-01,198878944
2300000,3,1,155,Al Ibrahimiyyah,2023-10-01,198852484
9500000,4,3,300,Kafr Abdo,2023-10-01,197629788
2600000,3,2,145,Sporting,2023-10-01,198966311
4700000,3,2,200,Azarita,2023-10-01,198966306
2250000,4,2,250,Sidi Beshr,2023-10-01,198966081
3700000,3,2,150,Smoha,2023-10-01,198966057
2800000,3,2,165,Bolkly,2023-10-01,198965918
3800000,3,3,270,Al Ibrahimiyyah,2023-10-01,198966124
600000,3,1,115,Asafra,2023-10-01,198965968
950000,2,1,88,Mandara,2023-10-01,198951005
9700000,3,3,2485,Sidi Gaber,2023-10-01,194738718
400000,2,1,80,Agami,2023-10-01,197507336
1950000,2,2,100,Maamoura,2023-10-01,198177908
280000,2,1,75,Agami,2023-10-01,195936378
3500000,3,2,150,Roushdy,2023-10-01,198965344
7000000,4,3,240,Smoha,2023-10-01,198818341
7200000,3,2,200,Smoha,2023-10-01,198818204
4000000,2,2,183,Saba Pasha,2023-10-01,198932783
580000,3,1,140,Nakheel,2023-10-01,198964638
600000,2,1,115,Agami,2023-10-01,198964591
5625000,3,3,168,Murooj,2023-10-01,198964099
2500000,2,2,115,Asafra,2023-10-01,198964073
400000,3,1,70,Sidi Beshr,2023-10-01,198942277
1100000,2,1,92,Seyouf,2023-10-01,198446350
5700000,3,2,200,Sporting,2023-10-01,198963593
1850000,2,2,175,Sidi Beshr,2023-10-01,198963520
550000,1,1,65,Abu Qir,2023-10-01,198591352
2500000,3,2,165,Zezenia,2023-10-01,198952098
2800000,3,2,155,Miami,2023-10-01,198941546
850000,2,1,70,Sidi Beshr,2023-10-01,198962844
1200000,3,1,100,Sidi Beshr,2023-10-01,198962805
420000,2,1,106,Agami,2023-10-01,198951594
1500000,2,1,150,Miami,2023-10-01,198940935
400000,2,1,110,Agami,2023-10-01,198906912
1650000,2,2,120,Camp Caesar,2023-10-01,198960620
4400000,3,2,220,Stanley,2023-10-01,198905214
3950000,3,3,180,Kafr Abdo,2023-10-01,198828971
420000,2,1,100,Nakheel,2023-10-01,198651447
270000,2,1,80,Nakheel,2023-10-01,198338891
590000,3,1,125,Nakheel,2023-10-01,195905128
4600000,4,3,250,Gianaclis,2023-10-01,198596592
480000,2,1,110,Nakheel,2023-10-01,198961080
440000,2,1,100,Nakheel,2023-10-01,198961049
13000000,4,4,365,Sidi Beshr,2023-10-01,198960165
5500000,4,4,580,Smoha,2023-10-01,198960001
5775000,2,2,137,Smoha,2023-10-01,198959816
5000000,3,3,220,Stanley,2023-10-01,198959730
3200000,3,2,165,Saba Pasha,2023-10-01,197959444
1800000,3,1,145,Zezenia,2023-10-01,198598183
950000,3,2,130,Agami,2023-10-01,198959520
4000000,5,3,255,Miami,2023-10-01,198813434
950000,2,1,90,Bolkly,2023-10-01,198959505
4272800,3,2,196,Smoha,2023-10-01,198890292
5500000,3,2,300,Smoha,2023-10-01,198751794
5500000,3,3,290,Smoha,2023-10-01,198958822
1350000,3,2,145,Smoha,2023-10-01,198958990
1500000,3,1,140,Asafra,2023-10-01,198936960
7237500,4,3,193,Murooj,2023-10-01,198889695
1300000,3,2,140,Smoha,2023-10-01,198958710
12000000,3,3,247,Raml Station,2023-10-01,198958658
4200000,3,2,160,Saba Pasha,2023-10-01,198958371
750000,2,1,65,Cleopatra,2023-10-01,198958234
1250000,3,1,135,Victoria,2023-10-01,198951680
2900000,3,2,160,Saba Pasha,2023-10-01,198912553
3800000,3,2,200,Smoha,2023-10-01,198957971
6200000,5,3,400,Smoha,2023-10-01,198957927
2800000,3,2,165,Bolkly,2023-10-01,198957843
2150000,3,2,160,Al Ibrahimiyyah,2023-10-01,198957774
3000000,3,3,250,Fleming,2023-10-01,198467856
3500000,3,3,190,Kafr Abdo,2023-10-01,198925426
1200000,3,1,145,Zezenia,2023-10-01,198957726
6300000,4,3,245,Smoha,2023-10-01,198180930
4050000,3,3,225,Glim,2023-10-01,198788514
4300000,3,2,200,Glim,2023-09-30,198957541
1000000,3,1,90,Ras El Tin,2023-09-30,198945570
4850000,4,3,210,Smoha,2023-09-30,197480333
3500000,3,2,150,Roushdy,2023-09-30,198857732
4191200,3,2,155,Borg al-Arab,2023-09-30,198957091
5632000,3,3,176,Murooj,2023-09-30,198957041
525000,2,1,85,Sidi Beshr,2023-09-30,198956978
4146445,3,2,151,Smoha,2023-09-30,198956557
1900000,3,2,185,Saba Pasha,2023-09-30,198912888
1950000,4,2,130,Saba Pasha,2023-09-30,198912659
390000,2,1,70,Nakheel,2023-09-30,198956360
6879000,4,3,279,Borg al-Arab,2023-09-30,198956308
950000,2,1,65,Al Ibrahimiyyah,2023-09-30,198888247
2150000,3,1,126,Azarita,2023-09-30,198887250
2150000,3,1,126,Azarita,2023-09-30,198887097
1950000,2,1,83,Azarita,2023-09-30,198901849
3350000,3,2,176,Louran,2023-09-30,198900405
3900000,3,3,211,San Stefano,2023-09-30,197986037
3350000,3,3,172,Smoha,2023-09-30,198713346
1500000,3,1,100,Smoha,2023-09-30,198479566
660000,3,1,115,Nakheel,2023-09-30,198956128
19000000,5,4,340,Stanley,2023-09-30,198158760
720000,3,1,120,Nakheel,2023-09-30,198956082
290000,1,1,45,Nakheel,2023-09-30,198956037
3720000,3,3,155,Borg al-Arab,2023-09-30,198956026
5320000,2,2,140,Moharam Bik,2023-09-30,198955935
460000,2,1,80,Nakheel,2023-09-30,198955887
2350000,3,2,140,Smoha,2023-09-30,198828137
1800000,3,2,160,Mandara,2023-09-30,198933406
550000,2,1,120,Seyouf,2023-09-30,198831986
1400000,3,1,125,Asafra,2023-09-30,198921493
