Price,Bedrooms,Bathrooms,Area,Location,date,id
18265000,3,3,281,Orouba Skyline,2024-10-02,500959427
6100000,3,2,195,Kafr Abdo,2024-10-02,501062018
420000,2,1,80,Agami,2024-10-27,202980463
2500000,2,1,100,Louran,2024-10-27,202903300
3500000,3,1,150,Stanley,2024-10-26,501147694
2700000,3,2,162,Seyouf,2024-10-30,202234723
3500000,2,1,135,Louran,2024-10-30,202922135
450000,2,1,74,Agami,2024-11-01,202476513
3300000,2,1,130,Smoha,2024-10-28,501153117
6600000,3,3,196,Kafr Abdo,2024-10-25,501145314
2763900,2,1,112,Miami,2024-11-01,202171294
8000000,3,3,171,Louran,2024-10-29,202873754
3800000,2,1,80,Cleopatra,2024-10-27,501149089
6500000,3,1,235,Roushdy,2024-10-29,501156931
2400000,3,2,150,Seyouf,2024-10-29,501156540
1200000,2,1,85,Mandara,2024-10-18,501127572
850000,3,2,125,Nakheel,2024-11-01,202267704
750000,3,1,190,Nakheel,2024-11-01,202986452
2000000,2,1,90,Smoha,2024-11-01,203013098
2400000,3,3,180,Seyouf,2024-10-26,501148364
625000,2,1,100,Agami,2024-10-26,202969238
1200000,2,1,70,Fleming,2024-10-25,501138786
4700000,2,1,140,Sidi Beshr,2024-10-29,202994999
8500000,3,2,200,Smoha,2024-10-30,202932108
15500000,4,3,382,San Stefano,2024-10-29,501156003
4300000,3,2,200,Louran,2024-10-04,501098430
3700000,3,2,170,Gianaclis,2024-10-30,203005893
7400000,3,3,230,Glim,2024-10-18,500986779
350000,2,1,80,Al Hanouvel,2024-10-31,203014596
3000000,3,2,200,Sidi Gaber,2024-10-30,501158332
2950000,4,1,160,Sidi Gaber,2024-10-29,501031275
5600000,4,3,220,Sporting,2024-10-27,501149507
3200000,3,1,120,Miami,2024-10-27,202955506
55000000,4,4,420,Stanley,2024-10-26,202925769
2850000,2,1,100,Azarita,2024-10-29,500909093
4000000,3,2,160,Mandara,2024-10-11,500961812
3650000,3,2,165,Montazah,2024-10-02,501089765
2000000,2,1,100,Kafr Abdo,2024-10-26,501148077
2600000,3,1,130,Saba Pasha,2024-10-25,501145068
1250000,3,1,135,Agami,2024-11-01,203012917
9000000,3,3,202,Sawari,2024-10-29,202986187
4200000,3,2,162,Saba Pasha,2024-10-28,501073849
7760000,3,3,178,Alex West,2024-10-30,501159968
2700000,3,1,144,Seyouf,2024-10-18,501132110
820000,3,1,70,Miami,2024-10-29,202907964
9504800,3,2,218,Alex West,2024-10-31,501157104
2550000,3,2,160,Miami,2024-10-11,202044119
15410000,3,2,230,Sawari,2024-10-31,501162196
4100000,3,1,140,Moharam Bik,2024-10-28,500891597
4000000,3,2,125,Raml Station,2024-10-11,500948701
7425000,3,3,165,Smoha,2024-11-01,501111178
7196000,4,3,218,Alex West,2024-11-01,501110981
4200000,2,1,88,Orouba Skyline,2024-11-01,500953615
6753080,3,3,177,Sawari,2024-11-01,500934820
2400000,3,1,134,Sidi Beshr,2024-11-01,202996614
3500000,3,2,115,San Stefano,2024-11-01,202967360
3575000,3,1,120,Cleopatra,2024-11-01,202904550
1800000,3,2,150,Asafra,2024-11-01,202903323
2700000,2,1,110,Zezenia,2024-11-01,202865044
3350000,3,1,190,Moharam Bik,2024-11-01,202864354
7000000,4,4,310,Kafr Abdo,2024-11-01,202803485
2200000,3,2,145,Victoria,2024-11-01,202658398
2600000,3,2,120,Bolkly,2024-11-01,202575964
2150000,3,1,155,Montazah,2024-11-01,202512367
325000,2,1,80,Agami,2024-11-01,203024919
1200000,3,1,110,Miami,2024-11-01,202987515
3500000,3,1,136,Sidi Gaber,2024-11-01,193663410
3850000,5,3,250,Zezenia,2024-11-01,501147900
5200000,3,2,175,Fleming,2024-11-01,500965520
900000,2,1,98,Agami,2024-11-01,198788725
450000,3,1,110,Al Hanouvel,2024-11-01,203024255
2937495,3,2,165,Mandara,2024-11-01,500925283
1500000,2,1,100,Miami,2024-11-01,202997657
2750000,3,1,160,Mandara,2024-11-01,202902587
3750000,3,2,150,Cleopatra,2024-11-01,202792705
7500000,2,2,7500,Sawari,2024-11-01,201594739
3950000,3,1,125,Roushdy,2024-11-01,187064360
1200000,2,1,70,Abu Qir,2024-11-01,203023478
3050000,3,2,150,Smoha,2024-11-01,501149649
1600000,3,1,125,Smoha,2024-11-01,203023025
4750000,2,1,125,Cleopatra,2024-11-01,202966222
5500000,3,2,185,Smoha,2024-11-01,202884296
4500000,3,1,175,Sidi Gaber,2024-11-01,202853062
4500000,3,3,160,Sidi Gaber,2024-11-01,202845852
5500000,3,3,168,Smoha,2024-11-01,202263604
4800000,3,2,164,Louran,2024-11-01,203014569
1500000,2,1,105,Miami,2024-11-01,203022551
6000000,3,3,215,Louran,2024-11-01,203014019
2200000,3,1,115,Sidi Beshr,2024-11-01,203005178
1350000,3,1,120,Abu Qir,2024-11-01,202986679
5250000,5,2,280,Agami,2024-11-01,202764275
3190000,3,3,200,Asafra,2024-11-01,202734700
1800000,2,1,125,Sidi Beshr,2024-11-01,202704378
1150000,2,1,85,Camp Caesar,2024-11-01,203018539
5500000,3,2,202,Al Ibrahimiyyah,2024-11-01,202986139
3900000,3,2,145,Gianaclis,2024-11-01,501164693
4200000,2,1,100,Gomrok,2024-11-01,203012351
2500000,3,2,139,Bolkly,2024-11-01,202950581
1650000,2,1,85,Miami,2024-11-01,203020626
