Price,Bedrooms,Bathrooms,Area,Location,date,id
2850000,3,1,125,Stanley,2024-12-10,501342861
7872000,3,3,164,Sawari,2024-12-14,501350657
9967000,3,3,207,Smoha,2024-12-14,501350276
13308630,4,3,219,Smoha,2024-12-08,501277537
530000,2,1,75,Nakheel,2024-12-11,203393420
3200000,3,1,155,Bolkly,2024-12-10,203283497
16445520,5,4,251,Smoha,2024-12-01,501248898
4600000,3,2,110,Saba Pasha,2024-12-11,203398531
10887000,3,2,191,Smoha,2024-12-01,501245984
4700000,3,1,160,Kafr Abdo,2024-11-24,501229015
6600000,3,3,220,Louran,2024-12-14,203419992
5480000,3,2,133,Murooj,2024-12-01,501248721
700000,2,1,60,Sidi Beshr,2024-12-10,203388749
3200000,2,2,140,Kafr Abdo,2024-12-10,203250547
3500000,3,1,120,Smoha,2024-11-24,501219297
4500000,3,2,150,Glim,2024-11-24,501228488
8000000,3,3,200,Stanley,2024-12-15,203400684
11750000,3,3,250,Sawari,2024-11-24,501219240
8000000,3,3,250,Smoha,2024-11-17,202099270
9500000,3,3,240,Zezenia,2024-12-01,501276834
4000000,3,2,161,Smoha,2024-12-10,203371101
950000,2,1,98,Agami,2024-12-12,198788725
11363400,4,3,180,Smoha,2024-12-01,501249219
4850000,3,2,160,Saba Pasha,2024-11-24,501219699
10500000,3,2,177,Smoha,2024-12-01,501086256
6586000,3,2,157,Murooj,2024-12-01,501247633
8003000,3,1,151,Murooj,2024-12-01,501246690
6776000,3,2,140,Murooj,2024-12-10,501333763
3800000,3,1,185,Al Ibrahimiyyah,2024-12-12,501346683
9763000,3,2,146,Sawari,2024-11-24,501219325
5746000,2,2,133,Sawari,2024-12-01,501260603
3800000,3,1,139,Kafr Abdo,2024-12-10,203137262
11966000,3,3,193,Murooj,2024-12-01,501249167
15000000,3,3,290,Kafr Abdo,2024-12-08,501316702
630000,2,1,100,Nakheel,2024-12-15,202966447
13570000,3,3,230,Sawari,2024-12-09,501331304
7728000,3,3,161,Murooj,2024-12-01,501260176
12500000,5,4,270,Smoha,2024-12-01,501258962
9500000,4,3,325,Kafr Abdo,2024-11-17,501215467
1800000,2,1,130,Miami,2024-12-10,501333458
8060000,3,2,162,Murooj,2024-11-24,501236667
3650000,3,2,135,Al Ibrahimiyyah,2024-12-10,203344672
3500000,3,2,138,Smoha,2024-12-01,501306642
