Price,Bedrooms,Bathrooms,Area,Location,date,id
"EGP 5,060,000",3,3,220 SQM,"Smoha, Alexandria•",2023-02-12,193296381
"EGP 2,350,000",3,1,165 SQM,"Kafr Abdo, Alexandria•",2023-02-12,194148934
"EGP 2,250,000",4,2,180 SQM,"Kafr Abdo, Alexandria•",2023-02-12,194476402
"EGP 2,200,000",3,2,155 SQM,"Al Ibrahimiyyah, Alexandria•",2023-02-12,194680714
"EGP 1,550,000",3,2,135 SQM,"Victoria, Alexandria•",2023-02-12,195485227
"EGP 4,500,000",3,3,220 SQM,"Smoha, Alexandria•",2023-02-12,195795645
"EGP 4,375,000",3,2,330 SQM,"Glim, Alexandria•",2023-02-12,195827835
"EGP 2,250,000Negotiable",3,2,143 SQM,"Gianaclis, Alexandria•",2023-02-12,195534531
"EGP 4,300,000",3,3,200 SQM,"Smoha, Alexandria•",2023-02-12,195891675
"EGP 4,750,000",3,2,275 SQM,"Sidi Beshr, Alexandria•",2023-02-12,194865876
"EGP 1,650,000",3,1,120 SQM,"Kafr Abdo, Alexandria•",2023-02-12,195782116
"EGP 1,700,000",3,2,155 SQM,"Miami, Alexandria•",2023-02-12,195533520
"EGP 4,100,000",3,3,142 SQM,"Smoha, Alexandria•",2023-02-12,195776478
"EGP 200,000",2,1,120 SQM,"Agami, Alexandria•",2023-02-12,195844662
"EGP 4,375,000",3,2,292 SQM,"Sporting, Alexandria•",2023-02-12,195350081
"EGP 630,000Negotiable",3,2,130 SQM,"Nakheel, Alexandria•",2023-02-12,195842481
"EGP 1,650,000",3,1,160 SQM,"Al Ibrahimiyyah, Alexandria•",2023-02-12,194486673
"EGP 1,400,000",2,1,96 SQM,"Smoha, Alexandria•",2023-02-12,195819113
"EGP 4,375,000",3,2,330 SQM,"Smoha, Alexandria•",2023-02-12,195349159
"EGP 1,600,000",3,2,151 SQM,"Smoha, Alexandria•",2023-02-12,195777293
"EGP 385,000",2,1,90 SQM,"Agami, Alexandria•",2023-02-12,195885003
"EGP 800,000",2,1,100 SQM,"Sidi Beshr, Alexandria•",2023-02-12,195094349
"EGP 2,650,000",3,3,185 SQM,"Zezenia, Alexandria•",2023-02-12,195284282
"EGP 175,000",2,1,100 SQM,"Agami, Alexandria•",2023-02-12,195844791
"EGP 250,000",3,1,120 SQM,"Agami, Alexandria•",2023-02-12,195874020
"EGP 380,000Negotiable",4,2,180 SQM,"Nakheel, Alexandria•",2023-02-12,195606992
"EGP 8,400,000",4,4,320 SQM,"Glim, Alexandria•",2023-02-12,193413952
"EGP 4,000,000",3,2,200 SQM,"Glim, Alexandria•",2023-02-12,194078899
"EGP 4,000,000",3,2,200 SQM,"Laurent, Alexandria•",2023-02-12,193024518
"EGP 1,500,000",3,1,140 SQM,"Al Ibrahimiyyah, Alexandria•",2023-02-12,194486801
"EGP 725,000Negotiable",3,1,100 SQM,"Miami, Alexandria•",2023-02-12,195126568
"EGP 3,200,000",4,3,320 SQM,"Roushdy, Alexandria•",2023-02-12,195315920
"EGP 2,950,000Negotiable",3,2,185 SQM,"San Stefano, Alexandria•",2023-02-12,195742447
"EGP 1,700,000",3,2,155 SQM,"Sidi Beshr, Alexandria•",2023-02-12,195533597
"EGP 2,800,000",3,2,180 SQM,"Kafr Abdo, Alexandria•",2023-02-12,195021357
"EGP 3,024,000",3,3,216 SQM,"Smoha, Alexandria•",2023-02-12,195844862
"EGP 1,480,000",3,2,135 SQM,"Sidi Beshr, Alexandria•",2023-02-12,195517489
"EGP 330,000Negotiable",2,1,85 SQM,"Seyouf, Alexandria•",2023-02-12,195825657
"EGP 3,800,000Negotiable",3,3,200 SQM,"Kafr Abdo, Alexandria•",2023-02-12,195417626
"EGP 1,450,000",2,2,120 SQM,"Maamoura, Alexandria•",2023-02-12,195860771
"EGP 130,000",2,1,90 SQM,"Agami, Alexandria•",2023-02-12,195853850
"EGP 750,000",2,1,90 SQM,"Mandara, Alexandria•",2023-02-12,195828596
"EGP 370,000Negotiable",3,1,135 SQM,"Nakheel, Alexandria•",2023-02-12,195399420
"EGP 16,400,000",3,3,292 SQM,"San Stefano, Alexandria•",2023-02-12,195839676
"EGP 1,550,000",2,1,106 SQM,"Smoha, Alexandria•",2023-02-12,195646441
