Price,Bedrooms,Bathrooms,Area,Location,date,id
"EGP 6,000,000",3,2,220 SQM,"Smoha, Alexandria•",2024-02-14,200374378
"EGP 13,500,000",3,2,215 SQM,"Cleopatra, Alexandria•",2024-02-14,500453999
"EGP 3,750,000",3,2,135 SQM,"Kafr Abdo, Alexandria•",2024-02-14,200342201
"EGP 6,800,000",3,3,280 SQM,"Saba Pasha, Alexandria•",2024-02-14,200123055
"EGP 5,000,000",3,3,158 SQM,"Smoha, Alexandria•",2024-02-14,200345660
"EGP 5,500,003",3,2,160 SQM,"Smoha, Alexandria•",2024-02-14,200174285
"EGP 10,000,000",3,4,205 SQM,"Palm Hills Alexandria, Amreya•",2024-02-14,500442358
"EGP 3,200,000",3,2,150 SQM,"Gianaclis, Alexandria•",2024-02-14,200351808
"EGP 3,300,000",3,2,130 SQM,"Cleopatra, Alexandria•",2024-02-14,500443658
"EGP 4,000,000",3,2,190 SQM,"Smoha, Alexandria•",2024-02-14,200009207
"EGP 5,100,000",3,2,185 SQM,"Bolkly, Alexandria•",2024-02-14,200060056
"EGP 6,300,000",3,2,190 SQM,"Smoha, Alexandria•",2024-02-14,200165191
"EGP 4,000,000",2,2,150 SQM,"Glim, Alexandria•",2024-02-14,200377510
"EGP 3,650,000",3,2,245 SQM,"Moharam Bik, Alexandria•",2024-02-14,500400134
"EGP 2,400,000",3,1,140 SQM,"Kafr Abdo, Alexandria•",2024-02-14,500444359
"EGP 19,700,000",4,4,410 SQM,"Laurent, Alexandria•",2024-02-14,199703645
"EGP 5,350,000",3,2,230 SQM,"Smoha, Alexandria•",2024-02-14,500382757
"EGP 2,500,000",3,2,145 SQM,"Mandara, Alexandria•",2024-02-14,500373857
"EGP 1,600,000",2,1,120 SQM,"Sidi Beshr, Alexandria•",2024-02-14,200298886
"EGP 180,000",3,2,100 SQM,"Agami, Alexandria•",2024-02-14,200325868
"EGP 4,900,000",4,3,215 SQM,"Smoha, Alexandria•",2024-02-14,200385984
"EGP 3,250,000",3,2,335 SQM,"Miami, Alexandria•",2024-02-14,500453047
"EGP 4,100,000",3,2,175 SQM,"Smoha, Alexandria•",2024-02-14,500442838
"EGP 6,466,000",2,2,122 SQM,"Smoha, Alexandria•",2024-02-14,500454364
"EGP 5,500,000",3,2,159 SQM,"Smoha, Alexandria•",2024-02-14,200172996
"EGP 4,484,000",2,1,111 SQM,"Alex West, Agami•",2024-02-14,500448419
"EGP 15,000,000",2,3,220 SQM,"San Stefano, Alexandria•",2024-02-14,200287336
"EGP 14,500,000",4,3,336 SQM,"Camp Caesar, Alexandria•",2024-02-14,500454431
"EGP 2,800,000",3,2,152 SQM,"Moharam Bik, Alexandria•",2024-02-14,199950363
"EGP 5,533,000",2,2,133 SQM,"Alex West, Agami•",2024-02-14,500448408
"EGP 1,375,000",2,1,130 SQM,"Victoria, Alexandria•",2024-02-14,500441127
"EGP 5,000,000",3,2,165 SQM,"Saba Pasha, Alexandria•",2024-02-14,500436524
"EGP 6,000,000",3,2,237 SQM,"Glim, Alexandria•",2024-02-14,500442606
"EGP 4,900,000",3,2,215 SQM,"Kafr Abdo, Alexandria•",2024-02-14,200351144
"EGP 1,750,000",3,1,130 SQM,"Miami, Alexandria•",2024-02-14,500454871
"EGP 1,450,000",4,1,100 SQM,"Kafr Abdo, Alexandria•",2024-02-14,199342434
"EGP 6,750,000",3,3,210 SQM,"Laurent, Alexandria•",2024-02-14,199679461
"EGP 3,600,000",4,2,212 SQM,"Roushdy, Alexandria•",2024-02-14,200341261
"EGP 13,500,000",3,2,215 SQM,"Cleopatra, Alexandria•",2024-02-14,200313905
"EGP 1,900,000",3,1,150 SQM,"Moharam Bik, Alexandria•",2024-02-14,500448605
"EGP 5,930,000",3,2,203 SQM,"Maamoura, Alexandria•",2024-02-14,200374317
"EGP 4,000,000",3,2,240 SQM,"Miami, Alexandria•",2024-02-14,200029356
"EGP 5,700,000",3,2,265 SQM,"Laurent, Alexandria•",2024-02-14,200124195
"EGP 3,650,000",3,2,166 SQM,"Glim, Alexandria•",2024-02-14,500446189
"EGP 3,100,000",3,2,190 SQM,"Bolkly, Alexandria•",2024-02-14,500370537
"EGP 5,800,000",3,3,195 SQM,"Kafr Abdo, Alexandria•",2024-02-14,500447114
"EGP 5,750,000",3,3,190 SQM,"Smoha, Alexandria•",2024-02-14,200387978
