Price,Bedrooms,Bathrooms,Area,Location,date,id
"EGP 5,800,000",3,2,200 SQM,"Roushdy, Alexandria•",2024-04-09,500658832
"EGP 17,000",3,2,180 SQM,"Kafr Abdo, Alexandria•",2024-04-09,500657519
"EGP 2,700,000",3,2,180 SQM,"Al Hadrah, Alexandria•",2024-04-09,200719817
"EGP 5,900,000",3,3,150 SQM,"Smoha, Alexandria•",2024-04-09,200486338
"EGP 3,700,000",3,1,165 SQM,"Glim, Alexandria•",2024-04-09,500659037
"EGP 1,400,000",2,1,110 SQM,"Victoria, Alexandria•",2024-04-09,200974767
"EGP 3,100,000",3,2,130 SQM,"Mandara, Alexandria•",2024-04-09,200902648
"EGP 2,200,000",2,1,125 SQM,"Miami, Alexandria•",2024-04-09,200590988
"EGP 475,000",2,1,90 SQM,"Nakheel, Alexandria•",2024-04-09,200950569
"EGP 5,800,000",3,3,190 SQM,"Smoha, Alexandria•",2024-04-09,200525868
"EGP 13,000,000",5,4,300 SQM,"Raml Station, Alexandria•",2024-04-09,200709431
"EGP 13,500,000",3,3,260 SQM,"Terrace Smouha, Smoha•",2024-04-09,500660476
"EGP 9,200,000",4,3,263 SQM,"Smoha, Alexandria•",2024-04-09,200987868
"EGP 5,000,000",3,2,170 SQM,"Al Ibrahimiyyah, Alexandria•",2024-04-09,200942062
"EGP 3,600,000",3,1,165 SQM,"Glim, Alexandria•",2024-04-09,200976689
"EGP 4,700,000",3,2,250 SQM,"Laurent, Alexandria•",2024-04-09,500655660
"EGP 1,900,000",3,2,155 SQM,"Seyouf, Alexandria•",2024-04-09,500658807
"EGP 1,900,000",2,1,125 SQM,"Miami, Alexandria•",2024-04-09,200691632
"EGP 3,000,000",3,2,175 SQM,"Moharam Bik, Alexandria•",2024-04-09,500645806
"EGP 3,500,000",3,2,150 SQM,"Stanley, Alexandria•",2024-04-09,200550464
"EGP 180,000",2,1,75 SQM,"Agami, Alexandria•",2024-04-09,200920696
"EGP 2,500,000",3,1,110 SQM,"Cleopatra, Alexandria•",2024-04-09,200901888
"EGP 3,850,000",3,2,165 SQM,"Saba Pasha, Alexandria•",2024-04-09,500645659
"EGP 5,950,000",3,3,204 SQM,"Roushdy, Alexandria•",2024-04-09,500464755
"EGP 6,500,000",3,2,175 SQM,"Smoha, Alexandria•",2024-04-09,200344396
"EGP 3,100,000",2,2,104 SQM,"Murooj, Smoha•",2024-04-09,500409160
"EGP 2,400,000",3,2,175 SQM,"Seyouf, Alexandria•",2024-04-09,500658790
"EGP 3,000,000",3,2,145 SQM,"Glim, Alexandria•",2024-04-09,500644396
