Price,Bedrooms,Bathrooms,Area,Location,date,id
"EGP 800,000",3,1,90 SQM,"Abu Qir, Alexandria•",2023-12-26,199881212
"EGP 370,000",2,2,121 SQM,"Agami, Alexandria•",2023-12-26,199872664
"EGP 6,000,000",3,3,230 SQM,"Glim, Alexandria•",2023-12-26,199740712
"EGP 4,500,000",3,3,225 SQM,"Glim, Alexandria•",2023-12-26,199309588
"EGP 3,650,000",3,2,166 SQM,"Glim, Alexandria•",2023-12-26,500395164
"EGP 1,650,000",3,1,140 SQM,"Sidi Beshr, Alexandria•",2023-12-26,199929757
"EGP 7,000,000",3,3,270 SQM,"Smoha, Alexandria•",2023-12-26,199641549
"EGP 750,000",3,1,270 SQM,"Nakheel, Alexandria•",2023-12-26,199893591
"EGP 580,000",3,1,92 SQM,"Mandara, Alexandria•",2023-12-26,199621579
"EGP 8,862,000",4,3,211 SQM,"Murooj, Smoha•",2023-12-26,199932857
"EGP 2,500,000",4,2,240 SQM,"Camp Caesar, Alexandria•",2023-12-26,199174016
"EGP 595,000",3,2,160 SQM,"Agami, Alexandria•",2023-12-26,199914033
"EGP 4,500,000",3,2,250 SQM,"Roushdy, Alexandria•",2023-12-26,199581580
"EGP 1,850,000",3,1,150 SQM,"Seyouf, Alexandria•",2023-12-26,500383024
"EGP 2,050,000",2,1,135 SQM,"Gianaclis, Alexandria•",2023-12-26,199712355
"EGP 560,000",3,1,100 SQM,"Agami, Alexandria•",2023-12-26,199848805
"EGP 397,000",3,2,194 SQM,"Moharam Bik, Alexandria•",2023-12-26,198030748
"EGP 7,000,000",4,3,300 SQM,"Smoha, Alexandria•",2023-12-26,199932770
"EGP 800,000",2,1,100 SQM,"Mandara, Alexandria•",2023-12-26,199884279
"EGP 4,750,000",4,2,240 SQM,"Smoha, Alexandria•",2023-12-26,500297139
"EGP 3,350,000",2,2,130 SQM,"Smoha, Alexandria•",2023-12-26,199740753
"EGP 3,600,000",3,2,165 SQM,"Moharam Bik, Alexandria•",2023-12-26,199518995
"EGP 2,300,000",4,1,165 SQM,"Mandara, Alexandria•",2023-12-26,500327665
"EGP 740,000",3,1,130 SQM,"Nakheel, Alexandria•",2023-12-26,199831411
"EGP 850,000",2,1,100 SQM,"Mandara, Alexandria•",2023-12-26,199488475
"EGP 4,500,000",3,2,155 SQM,"Al Ibrahimiyyah, Alexandria•",2023-12-26,199740592
"EGP 3,900,000",4,2,280 SQM,"Smoha, Alexandria•",2023-12-26,199506724
"EGP 7,000,000",3,2,238 SQM,"Smoha, Alexandria•",2023-12-26,199880974
"EGP 1,200,000",3,2,130 SQM,"Asafra, Alexandria•",2023-12-26,199248153
"EGP 3,000,000",3,2,135 SQM,"Sidi Gaber, Alexandria•",2023-12-26,199879941
"EGP 1,850,000",3,2,140 SQM,"Miami, Alexandria•",2023-12-26,199773730
"EGP 7,250,000",3,3,232 SQM,"Maamoura, Alexandria•",2023-12-26,199744292
"EGP 4,200,000",2,1,125 SQM,"Roushdy, Alexandria•",2023-12-26,199879183
"EGP 4,000,000",3,3,200 SQM,"Smoha, Alexandria•",2023-12-26,199881387
"EGP 7,410,000",3,3,195 SQM,"Murooj, Smoha•",2023-12-26,199932989
"EGP 5,300,000",6,4,314 SQM,"Moharam Bik, Alexandria•",2023-12-26,199819822
