Price,Bedrooms,Bathrooms,Area,Location,date,id
"EGP 2,999,000",2,2,124 SQM,"Moharam Bik, Alexandria•",2023-03-01,196084187
"EGP 4,300,000",3,3,242 SQM,"Laurent, Alexandria•",2023-03-01,196106300
"EGP 780,000",2,1,75 SQM,"Kafr Abdo, Alexandria•",2023-03-01,196122214
"EGP 1,250,000",3,2,280 SQM,"Gianaclis, Alexandria•",2023-03-01,195929165
"EGP 1,050,000",3,2,145 SQM,"Miami, Alexandria•",2023-03-01,195938868
"EGP 1,900,000",3,2,150 SQM,"Kafr Abdo, Alexandria•",2023-03-01,196076746
"EGP 3,800,000",3,3,280 SQM,"Smoha, Alexandria•",2023-03-01,195342643
"EGP 475,000Negotiable",3,1,130 SQM,"Nakheel, Alexandria•",2023-03-01,196113518
"EGP 3,697,000",3,2,145 SQM,"Smoha, Alexandria•",2023-03-01,196124128
"EGP 5,500,000",4,3,256 SQM,"Smoha, Alexandria•",2023-03-01,196121187
"EGP 1,750,000",2,1,140 SQM,"Smoha, Alexandria•",2023-03-01,194895146
"EGP 4,200,000",4,3,280 SQM,"Laurent, Alexandria•",2023-03-01,195875863
"EGP 365,000",3,1,110 SQM,"Agami, Alexandria•",2023-03-01,195927552
"EGP 450,000",2,1,110 SQM,"Mandara, Alexandria•",2023-03-01,196074350
"EGP 1,350,000",2,1,120 SQM,"Mandara, Alexandria•",2023-03-01,195930179
"EGP 1,300,000",3,1,135 SQM,"Laurent, Alexandria•",2023-03-01,196117430
"EGP 3,100,000",3,2,150 SQM,"Sidi Gaber, Alexandria•",2023-03-01,196131185
"EGP 380,000",3,1,110 SQM,"Agami, Alexandria•",2023-03-01,196037577
"EGP 590,000",3,1,220 SQM,"Agami, Alexandria•",2023-03-01,195534632
"EGP 6,748,000",4,4,241 SQM,"Smoha, Alexandria•",2023-03-01,196018250
"EGP 400,000",3,1,150 SQM,"Agami, Alexandria•",2023-03-01,196001092
"EGP 1,250,000",2,2,135 SQM,"Miami, Alexandria•",2023-03-01,195682019
"EGP 4,740,000",6,5,395 SQM,"Laurent, Alexandria•",2023-03-01,195242155
"EGP 2,550,000Negotiable",3,2,260 SQM,"El Max, Alexandria•",2023-03-01,196088809
"EGP 2,700,000",3,3,205 SQM,"Laurent, Alexandria•",2023-03-01,194399962
"EGP 4,500,000",3,2,185 SQM,"Kafr Abdo, Alexandria•",2023-03-01,196033398
"EGP 3,000,000",4,2,180 SQM,"Gianaclis, Alexandria•",2023-03-01,195314832
"EGP 1,200,000",3,1,128 SQM,"Seyouf, Alexandria•",2023-03-01,195944170
"EGP 990,000",3,1,100 SQM,"Sidi Gaber, Alexandria•",2023-03-01,195993799
"EGP 3,100,000Negotiable",3,2,175 SQM,"Miami, Alexandria•",2023-03-01,196043405
"EGP 800,000",3,2,300 SQM,"Agami, Alexandria•",2023-03-01,195774324
"EGP 500,000Negotiable",4,2,160 SQM,"Agami, Alexandria•",2023-03-01,196034282
"EGP 900,000",2,1,121 SQM,"Smoha, Alexandria•",2023-03-01,195977264
"EGP 240,000",2,1,85 SQM,"Agami, Alexandria•",2023-03-01,196137799
"EGP 750,000",3,2,165 SQM,"Agami, Alexandria•",2023-03-01,196138854
"EGP 3,050,000",2,2,130 SQM,"Moharam Bik, Alexandria•",2023-03-01,195546975
"EGP 360,000",1,1,50 SQM,"Miami, Alexandria•",2023-03-01,196117581
"EGP 4,900,000",3,3,184 SQM,"Moharam Bik, Alexandria•",2023-03-01,196140119
"EGP 3,350,000",3,2,189 SQM,"Saba Pasha, Alexandria•",2023-03-01,196086388
"EGP 3,800,000",3,2,200 SQM,"Glim, Alexandria•",2023-03-01,196107410
"EGP 640,000Negotiable",2,1,135 SQM,"Nakheel, Alexandria•",2023-03-01,196113732
"EGP 1,800,000",3,1,115 SQM,"Cleopatra, Alexandria•",2023-03-01,195390263
"EGP 3,750,000",3,3,215 SQM,"Gianaclis, Alexandria•",2023-03-01,195666283
"EGP 2,650,000",3,3,185 SQM,"Zezenia, Alexandria•",2023-03-01,195284282
"EGP 1,550,000",2,1,106 SQM,"Smoha, Alexandria•",2023-03-01,195646441
"EGP 850,000Negotiable",3,1,100 SQM,"Cleopatra, Alexandria•",2023-03-01,196140261
"EGP 2,500,000Negotiable",2,2,140 SQM,"Sidi Gaber, Alexandria•",2023-03-01,196104807
"EGP 270,000Negotiable",2,1,90 SQM,"Nakheel, Alexandria•",2023-03-01,195660911
"EGP 2,736,000",2,1,114 SQM,"Smoha, Alexandria•",2023-03-01,196140781
"EGP 2,250,000",3,2,145 SQM,"Kafr Abdo, Alexandria•",2023-03-01,196140759
"EGP 2,400,000",3,2,151 SQM,"Azarita, Alexandria•",2023-03-01,196140663
"EGP 1,350,000",2,1,130 SQM,"Zezenia, Alexandria•",2023-03-01,196139576
"EGP 295,000Negotiable",2,1,110 SQM,"Nakheel, Alexandria•",2023-03-01,196085320
"EGP 4,500,000Negotiable",3,2,175 SQM,"Laurent, Alexandria•",2023-03-01,196140493
"EGP 1,000,000Negotiable",2,1,80 SQM,"Shatby, Alexandria•",2023-03-01,196137516
"EGP 125,000",2,1,80 SQM,"Agami, Alexandria•",2023-03-01,196140195
"EGP 4,900,000",3,3,184 SQM,"Moharam Bik, Alexandria•",2023-03-01,196140119
"EGP 1,200,000",2,1,120 SQM,"Fleming, Alexandria•",2023-03-01,196140049
"EGP 135,000",2,1,70 SQM,"Agami, Alexandria•",2023-03-01,196139926
"EGP 3,650,000",3,2,125 SQM,"Saba Pasha, Alexandria•",2023-03-01,196100474
"EGP 4,500,000",3,3,198 SQM,"Smoha, Alexandria•",2023-03-01,196139820
"EGP 350,000Negotiable",2,2,140 SQM,"Agami, Alexandria•",2023-03-01,196139743
"EGP 3,750,000",3,3,215 SQM,"Gianaclis, Alexandria•",2023-03-01,196139740
"EGP 4,816,000",3,3,202 SQM,"Moharam Bik, Alexandria•",2023-03-01,196139626
"EGP 4,000,000",5,4,500 SQM,"Asafra, Alexandria•",2023-03-01,196139566
"EGP 3,250,000",3,2,150 SQM,"Smoha, Alexandria•",2023-03-01,196131348
"EGP 3,100,000",3,2,150 SQM,"Sidi Gaber, Alexandria•",2023-03-01,196131185
"EGP 2,250,000",3,1,145 SQM,"Smoha, Alexandria•",2023-03-01,196138391
"EGP 8,968,000",3,4,280 SQM,"Sporting, Alexandria•",2023-03-01,196138116
"EGP 370,000Negotiable",2,1,80 SQM,"Miami, Alexandria•",2023-03-01,196120630
"EGP 2,999,000",2,2,124 SQM,"Moharam Bik, Alexandria•",2023-03-01,196084187
"EGP 3,100,000",4,2,306 SQM,"Smoha, Alexandria•",2023-03-01,195644496
"EGP 3,800,000",4,3,330 SQM,"Smoha, Alexandria•",2023-03-01,193080919
"EGP 3,778,000",3,2,148 SQM,"Moharam Bik, Alexandria•",2023-03-01,196139093
"EGP 1,750,000Negotiable",3,2,170 SQM,"Montazah, Alexandria•",2023-03-01,196138937
"EGP 750,000",3,2,165 SQM,"Agami, Alexandria•",2023-03-01,196138854
"EGP 2,300,000",3,1,130 SQM,"Maamoura, Alexandria•",2023-03-01,196138766
"EGP 2,150,000",3,1,165 SQM,"Gianaclis, Alexandria•",2023-03-01,195995411
"EGP 4,702,000",3,3,171 SQM,"Smoha, Alexandria•",2023-03-01,195979994
"EGP 4,290,000",3,3,165 SQM,"Smoha, Alexandria•",2023-03-01,195979591
"EGP 6,250,000",3,3,450 SQM,"Smoha, Alexandria•",2023-03-01,195845967
"EGP 3,500,000",2,2,210 SQM,"Laurent, Alexandria•",2023-03-01,195843498
"EGP 6,890,000",3,3,243 SQM,"Smoha, Alexandria•",2023-03-01,195532286
"EGP 700,000",3,1,120 SQM,"Agami, Alexandria•",2023-03-01,195510261
"EGP 1,300,000",3,1,125 SQM,"Miami, Alexandria•",2023-03-01,196137914
"EGP 7,850,000",3,2,234 SQM,"Sporting, Alexandria•",2023-03-01,195999784
"EGP 475,000Negotiable",3,2,140 SQM,"Abu Talat, Alexandria•",2023-03-01,196138458
"EGP 395,000Negotiable",3,2,125 SQM,"Abu Talat, Alexandria•",2023-03-01,196138380
"EGP 1,500,000",3,2,120 SQM,"Mandara, Alexandria•",2023-03-01,196138359
