Price,Bedrooms,Bathrooms,Area,Location,date,id
"EGP 3,300,000",2,1,134 SQM,"Laurent, Alexandria•",2024-05-01,500691370
"EGP 5,284,000",2,2,119 SQM,"Moharam Bik, Alexandria•",2024-05-01,201239816
"EGP 4,000,000",3,3,210 SQM,"Roushdy, Alexandria•",2024-05-01,199962452
"EGP 10,500,000",3,3,201 SQM,"Smoha, Alexandria•",2024-05-01,201237921
"EGP 5,062,500",3,3,225 SQM,"Miami, Alexandria•",2024-05-01,500687606
"EGP 15,000,000",2,2,210 SQM,"Palm Hills Alexandria, Amreya•",2024-05-01,201273714
"EGP 11,000,000",4,3,283 SQM,"Azarita, Alexandria•",2024-05-01,200590773
"EGP 450,000",2,2,100 SQM,"Agami, Alexandria•",2024-05-01,201288925
"EGP 7,500,000",4,3,294 SQM,"Smoha, Alexandria•",2024-05-01,201186516
"EGP 3,600,000",2,2,135 SQM,"Bolkly, Alexandria•",2024-05-01,500715366
"EGP 4,250,000",3,2,200 SQM,"Roushdy, Alexandria•",2024-05-01,201080051
"EGP 5,796,000",3,2,184 SQM,"Smoha, Alexandria•",2024-05-01,201239070
"EGP 6,034,000",3,2,140 SQM,"Smoha, Alexandria•",2024-05-01,201237789
"EGP 820,000",2,1,75 SQM,"Gianaclis, Alexandria•",2024-05-01,200804224
"EGP 7,500,000",5,4,"1,155 SQM","Miami, Alexandria•",2024-05-01,201259919
"EGP 5,900,000",3,2,194 SQM,"Laurent, Alexandria•",2024-05-01,500696984
"EGP 6,097,000",3,2,182 SQM,"Smoha, Alexandria•",2024-05-01,200936303
"EGP 3,200,000",3,2,180 SQM,"Sidi Gaber, Alexandria•",2024-05-01,500718763
"EGP 8,600,000",4,3,280 SQM,"Stanley, Alexandria•",2024-05-01,201001165
"EGP 3,600,000",3,1,135 SQM,"Smoha, Alexandria•",2024-05-01,201061406
"EGP 9,500,000",3,3,247 SQM,"Raml Station, Alexandria•",2024-05-01,201040667
"EGP 5,775,000",3,2,175 SQM,"San Stefano, Alexandria•",2024-05-01,201271002
"EGP 3,100,000",3,2,140 SQM,"Laurent, Alexandria•",2024-05-01,500662840
"EGP 6,900,000",3,3,230 SQM,"Camp Caesar, Alexandria•",2024-05-01,201218638
"EGP 970,000",3,1,120 SQM,"Nakheel, Alexandria•",2024-05-01,201270653
"EGP 8,500,000",3,3,300 SQM,"Roushdy, Alexandria•",2024-05-01,500713508
"EGP 2,200,000",4,2,190 SQM,"Sidi Beshr, Alexandria•",2024-05-01,201068423
"EGP 15,824,000",2,3,210 SQM,"Palm Hills Alexandria, Amreya•",2024-05-01,500722248
"EGP 5,800,000",3,3,200 SQM,"Glim, Alexandria•",2024-05-01,500685333
"EGP 6,765,000",3,3,205 SQM,"San Stefano, Alexandria•",2024-05-01,201268395
"EGP 2,000,000",2,1,75 SQM,"Terrace Smouha, Smoha•",2024-05-01,500481307
"EGP 5,600,000",3,2,160 SQM,"Smoha, Alexandria•",2024-05-01,201238926
"EGP 8,250,000",3,2,200 SQM,"Laurent, Alexandria•",2024-05-01,500657142
"EGP 550,000",2,1,80 SQM,"Agami, Alexandria•",2024-05-01,197507336
"EGP 5,600,000",3,2,175 SQM,"Smoha, Alexandria•",2024-05-01,500719489
"EGP 33,000,000",5,5,560 SQM,"Roushdy, Alexandria•",2024-05-01,500703225
"EGP 3,100,000",3,2,130 SQM,"Mandara, Alexandria•",2024-05-01,200902648
"EGP 5,829,000",3,2,174 SQM,"Smoha, Alexandria•",2024-05-01,200935604
"EGP 6,950,000",5,4,300 SQM,"Smoha, Alexandria•",2024-05-01,500695590
"EGP 4,000,000",3,1,143 SQM,"Laurent, Alexandria•",2024-05-01,201230898
"EGP 761,000",3,2,194 SQM,"Moharam Bik, Alexandria•",2024-05-01,198030748
"EGP 3,500,000",4,2,195 SQM,"Smoha, Alexandria•",2024-05-01,200977505
"EGP 800,000",2,1,120 SQM,"Nakheel, Alexandria•",2024-05-01,201233368
"EGP 8,464,500",3,2,198 SQM,"Smoha, Alexandria•",2024-05-01,201260808
"EGP 3,944,000",3,3,170 SQM,"Sidi Beshr, Alexandria•",2024-05-01,201144965
"EGP 2,850,000",3,2,178 SQM,"Schutz, Alexandria•",2024-05-01,201252319
"EGP 770,000",2,1,120 SQM,"Nakheel, Alexandria•",2024-05-01,201087900
"EGP 2,826,000",3,2,157 SQM,"Seyouf, Alexandria•",2024-05-01,200623307
"EGP 5,115,000",3,3,165 SQM,"Miami, Alexandria•",2024-05-01,500695648
"EGP 7,400,000",3,2,225 SQM,"Smoha, Alexandria•",2024-05-01,500714096
"EGP 5,200,000",3,2,180 SQM,"Mandara, Alexandria•",2024-05-15,201282759
"EGP 5,700,000",3,3,250 SQM,"Smoha, Alexandria•",2024-05-15,201305268
"EGP 420,000",2,1,100 SQM,"Agami, Alexandria•",2024-05-15,195999809
"EGP 900,000",2,1,120 SQM,"Agami, Alexandria•",2024-05-15,201253144
"EGP 4,700,000",3,2,156 SQM,"Smoha, Alexandria•",2024-05-15,500725186
"EGP 3,835,000",2,2,118 SQM,"Smoha, Alexandria•",2024-05-15,500725177
"EGP 2,100,000",3,1,135 SQM,"Sidi Beshr, Alexandria•",2024-05-15,201304194
"EGP 2,600,000",4,2,330 SQM,"Cleopatra, Alexandria•",2024-05-15,201093908
"EGP 6,500,000",3,3,220 SQM,"Smoha, Alexandria•",2024-05-15,200614827
"EGP 3,000,000",4,2,180 SQM,"Miami, Alexandria•",2024-05-15,201304740
"EGP 5,845,500",3,2,150 SQM,"Smoha, Alexandria•",2024-05-15,500725128
"EGP 2,300,000",3,1,130 SQM,"Laurent, Alexandria•",2024-05-15,500663954
"EGP 7,203,600",3,3,196 SQM,"Murooj, Smoha•",2024-05-15,500725068
"EGP 7,955,000",3,3,185 SQM,"Smoha, Alexandria•",2024-05-15,201304326
"EGP 450,000",2,1,65 SQM,"Mandara, Alexandria•",2024-05-15,201293192
"EGP 6,263,000",2,2,163 SQM,"Maamoura, Alexandria•",2024-05-15,201237218
