Price,Bedrooms,Bathrooms,Area,Location,date,id
"EGP 8,671,000",2,1,149 SQM,"Palm Hills Alexandria, Amreya•",2025-02-13,501110629
"EGP 15,000,000",3,3,282 SQM,"Sawari, Moharam Bik•",2025-02-15,501772379
"EGP 10,620,000",3,3,177 SQM,"Orouba Skyline, Smoha•",2025-02-13,501346600
"EGP 3,000,000",3,1,120 SQM,"Smoha, Alexandria•",2025-02-01,501600009
"EGP 10,300,000",2,3,120 SQM,"Palm Hills Alexandria, Amreya•",2025-02-13,501468060
"EGP 2,650,000",2,1,100 SQM,"San Stefano, Alexandria•",2025-02-08,501680242
"EGP 6,500,000",3,2,185 SQM,"Smoha, Alexandria•",2025-02-12,501449943
"EGP 6,432,000",3,2,134 SQM,"Murooj, Smoha•",2025-02-01,501608425
"EGP 5,400,000",3,3,186 SQM,"Bolkly, Alexandria•",2025-02-11,501376957
"EGP 500,000",1,1,70 SQM,"Mandara, Alexandria•",2025-02-13,203956982
"EGP 2,950,000Negotiable",4,2,200 SQM,"Moharam Bik, Alexandria•",2025-02-11,203934094
"EGP 3,093,000",2,1,125 SQM,"Miami, Alexandria•",2025-02-10,501405997
"EGP 4,125,000",2,1,125 SQM,"Montazah, Alexandria•",2025-02-11,501731159
"EGP 5,100,000",3,2,170 SQM,"Kafr Abdo, Alexandria•",2025-02-08,501688720
"EGP 3,750,000",3,1,135 SQM,"Sporting, Alexandria•",2025-01-18,501165721
"EGP 7,965,000",3,2,177 SQM,"Smoha, Alexandria•",2025-02-10,501722979
"EGP 6,600,000",3,2,165 SQM,"Sawari, Moharam Bik•",2025-02-13,501400791
"EGP 3,093,000",2,1,125 SQM,"Sidi Beshr, Alexandria•",2025-02-10,501405990
"EGP 4,250,000",3,2,148 SQM,"Mandara, Alexandria•",2025-02-08,203912350
"EGP 5,350,000",3,2,165 SQM,"San Stefano, Alexandria•",2025-02-10,501713855
"EGP 4,800,000Negotiable",3,2,220 SQM,"Glim, Alexandria•",2025-02-10,203887088
"EGP 8,080,000",3,3,202 SQM,"Sawari, Moharam Bik•",2025-02-10,501722809
"EGP 10,380,000",3,3,176 SQM,"Smoha, Alexandria•",2025-02-01,501215857
"EGP 11,500,000",4,3,311 SQM,"Kafr Abdo, Alexandria•",2025-02-09,501693454
"EGP 2,350,000",3,2,165 SQM,"Miami, Alexandria•",2025-02-10,501713779
"EGP 3,093,000",3,1,125 SQM,"Smoha, Alexandria•",2025-02-10,501405985
"EGP 3,822,000",3,2,140 SQM,"Murooj, Smoha•",2025-02-01,501393865
"EGP 2,150,000",2,1,96 SQM,"Roushdy, Alexandria•",2025-02-10,501722687
"EGP 2,950,000",2,1,96 SQM,"Smoha, Alexandria•",2025-02-01,501678590
"EGP 2,900,000",3,3,250 SQM,"Victoria, Alexandria•",2025-02-13,501450565
"EGP 4,500,000",4,3,200 SQM,"Sporting, Alexandria•",2025-02-09,203916358
"EGP 6,432,000",3,2,134 SQM,"Murooj, Smoha•",2025-02-08,501688123
"EGP 6,771,000",3,3,155 SQM,"Murooj, Smoha•",2025-01-25,501570656
"EGP 3,500,000",3,2,120 SQM,"Al Ibrahimiyyah, Alexandria•",2025-02-09,501392590
"EGP 7,426,000",3,2,158 SQM,"Murooj, Smoha•",2025-02-13,501770414
"EGP 2,150,000",2,1,100 SQM,"Moharam Bik, Alexandria•",2025-02-01,501629467
"EGP 2,650,000",2,2,100 SQM,"Moharam Bik, Alexandria•",2025-02-09,203922140
