Price,Bedrooms,Bathrooms,Area,Location,date,id
"EGP 2,850,000",3,1,125 SQM,"Stanley, Alexandria•",2024-12-10,501342861
"EGP 7,872,000",3,3,164 SQM,"Sawari, Moharam Bik•",2024-12-14,501350657
"EGP 9,967,000",3,3,207 SQM,"Smoha, Alexandria•",2024-12-14,501350276
"EGP 13,308,630",4,3,219 SQM,"Smoha, Alexandria•",2024-12-08,501277537
"EGP 530,000",2,1,75 SQM,"Nakheel, Alexandria•",2024-12-11,203393420
"EGP 3,200,000",3,1,155 SQM,"Bolkly, Alexandria•",2024-12-10,203283497
"EGP 16,445,520",5,4,251 SQM,"Smoha, Alexandria•",2024-12-01,501248898
"EGP 4,600,000",3,2,110 SQM,"Saba Pasha, Alexandria•",2024-12-11,203398531
"EGP 10,887,000",3,2,191 SQM,"Smoha, Alexandria•",2024-12-01,501245984
"EGP 4,700,000",3,1,160 SQM,"Kafr Abdo, Alexandria•",2024-11-24,501229015
"EGP 6,600,000",3,3,220 SQM,"Laurent, Alexandria•",2024-12-14,203419992
"EGP 5,480,000",3,2,133 SQM,"Murooj, Smoha•",2024-12-01,501248721
"EGP 700,000",2,1,60 SQM,"Sidi Beshr, Alexandria•",2024-12-10,203388749
"EGP 3,200,000",2,2,140 SQM,"Kafr Abdo, Alexandria•",2024-12-10,203250547
"EGP 3,500,000",3,1,120 SQM,"Smoha, Alexandria•",2024-11-24,501219297
"EGP 4,500,000",3,2,150 SQM,"Glim, Alexandria•",2024-11-24,501228488
"EGP 8,000,000",3,3,200 SQM,"Stanley, Alexandria•",2024-12-15,203400684
"EGP 11,750,000",3,3,250 SQM,"Sawari, Moharam Bik•",2024-11-24,501219240
"EGP 8,000,000",3,3,250 SQM,"Smoha, Alexandria•",2024-11-17,202099270
"EGP 9,500,000",3,3,240 SQM,"Zezenia, Alexandria•",2024-12-01,501276834
"EGP 4,000,000",3,2,161 SQM,"Smoha, Alexandria•",2024-12-10,203371101
"EGP 950,000",2,1,98 SQM,"Agami, Alexandria•",2024-12-12,198788725
"EGP 11,363,400",4,3,180 SQM,"Smoha, Alexandria•",2024-12-01,501249219
"EGP 4,850,000",3,2,160 SQM,"Saba Pasha, Alexandria•",2024-11-24,501219699
"EGP 10,500,000",3,2,177 SQM,"Smoha, Alexandria•",2024-12-01,501086256
"EGP 6,586,000",3,2,157 SQM,"Murooj, Smoha•",2024-12-01,501247633
"EGP 8,003,000",3,1,151 SQM,"Murooj, Smoha•",2024-12-01,501246690
"EGP 6,776,000",3,2,140 SQM,"Murooj, Smoha•",2024-12-10,501333763
"EGP 3,800,000",3,1,185 SQM,"Al Ibrahimiyyah, Alexandria•",2024-12-12,501346683
"EGP 9,763,000",3,2,146 SQM,"Sawari, Moharam Bik•",2024-11-24,501219325
"EGP 5,746,000",2,2,133 SQM,"Sawari, Moharam Bik•",2024-12-01,501260603
"EGP 3,800,000",3,1,139 SQM,"Kafr Abdo, Alexandria•",2024-12-10,203137262
"EGP 11,966,000",3,3,193 SQM,"Murooj, Smoha•",2024-12-01,501249167
"EGP 15,000,000",3,3,290 SQM,"Kafr Abdo, Alexandria•",2024-12-08,501316702
"EGP 630,000",2,1,100 SQM,"Nakheel, Alexandria•",2024-12-15,202966447
"EGP 13,570,000",3,3,230 SQM,"Sawari, Moharam Bik•",2024-12-09,501331304
"EGP 7,728,000",3,3,161 SQM,"Murooj, Smoha•",2024-12-01,501260176
"EGP 12,500,000",5,4,270 SQM,"Smoha, Alexandria•",2024-12-01,501258962
"EGP 9,500,000",4,3,325 SQM,"Kafr Abdo, Alexandria•",2024-11-17,501215467
"EGP 1,800,000",2,1,130 SQM,"Miami, Alexandria•",2024-12-10,501333458
"EGP 8,060,000",3,2,162 SQM,"Murooj, Smoha•",2024-11-24,501236667
