Price,Bedrooms,Bathrooms,Area,Location,date,id
"EGP 18,265,000",3,3,281 SQM,"Orouba Skyline, Smoha•",2024-11-08,500959427
"EGP 12,900,000",4,3,215 SQM,"Smoha, Alexandria•",2024-11-13,501196103
"EGP 8,000,000",3,3,250 SQM,"Smoha, Alexandria•",2024-10-18,501127628
"EGP 16,515,000",3,3,300 SQM,"Montazah, Alexandria•",2024-10-25,500982216
"EGP 4,000,000",4,3,275 SQM,"Raml Station, Alexandria•",2024-11-13,500944946
"EGP 7,000,000",3,2,164 SQM,"Smoha, Alexandria•",2024-10-18,501051807
"EGP 3,350,000",3,2,150 SQM,"Smoha, Alexandria•",2024-11-11,203120462
"EGP 5,200,000",3,3,181 SQM,"Smoha, Alexandria•",2024-10-18,500941454
"EGP 10,651,000",3,3,177 SQM,"Smoha, Alexandria•",2024-11-09,501187327
"EGP 900,000",2,1,100 SQM,"Mandara, Alexandria•",2024-11-14,202715900
"EGP 3,500,000",3,3,160 SQM,"Laurent, Alexandria•",2024-11-15,203117093
"EGP 2,500,000",3,2,130 SQM,"Saba Pasha, Alexandria•",2024-11-09,501186217
"EGP 2,452,250",3,1,125 SQM,"Mandara, Alexandria•",2024-11-10,500857347
"EGP 2,400,000",2,2,120 SQM,"Smoha, Alexandria•",2024-11-13,203052316
"EGP 7,500,000",3,2,155 SQM,"Alex West, Agami•",2024-11-09,501186309
"EGP 940,000",3,1,120 SQM,"Nakheel, Alexandria•",2024-11-12,201371134
"EGP 6,000,000",3,2,200 SQM,"Kafr Abdo, Alexandria•",2024-11-12,203130124
"EGP 4,350,000",2,1,145 SQM,"Smoha, Alexandria•",2024-11-01,501155998
"EGP 6,854,400",3,2,153 SQM,"Alex West, Agami•",2024-11-10,501187650
"EGP 2,600,000",3,2,125 SQM,"Smoha, Alexandria•",2024-10-16,501118864
"EGP 2,900,000",3,1,145 SQM,"Mandara, Alexandria•",2024-11-10,501187900
"EGP 1,200,000",3,1,130 SQM,"Al Hanouvel, Agami•",2024-11-15,203151410
"EGP 14,185,000",3,2,179 SQM,"Moharam Bik, Alexandria•",2024-11-08,202819048
"EGP 7,500,000",3,2,200 SQM,"Laurent, Alexandria•",2024-11-09,202816583
"EGP 1,450,000",3,1,120 SQM,"Agami, Alexandria•",2024-11-10,203106385
"EGP 7,300,000",4,3,270 SQM,"Kafr Abdo, Alexandria•",2024-11-14,501151996
"EGP 2,600,000",3,1,140 SQM,"Sidi Beshr, Alexandria•",2024-11-13,202192910
"EGP 16,985,000",3,3,316 SQM,"Montazah, Alexandria•",2024-10-25,500951565
"EGP 2,780,000",3,1,130 SQM,"Glim, Alexandria•",2024-10-16,501109289
"EGP 4,910,000",2,2,109 SQM,"Smoha, Alexandria•",2024-11-10,501189621
"EGP 2,650,000",3,2,130 SQM,"Smoha, Alexandria•",2024-11-13,203071392
"EGP 3,000,000",2,1,100 SQM,"Bolkly, Alexandria•",2024-11-14,203050967
"EGP 2,300,000",2,2,115 SQM,"Smoha, Alexandria•",2024-11-11,501190839
"EGP 5,800,000",3,2,145 SQM,"Miami, Alexandria•",2024-11-11,203043431
"EGP 1,500,000",3,1,115 SQM,"Sidi Beshr, Alexandria•",2024-11-12,203088014
"EGP 450,000",2,1,74 SQM,"Agami, Alexandria•",2024-11-15,202476513
"EGP 8,099,520",2,2,132 SQM,"Smoha, Alexandria•",2024-11-14,203149446
"EGP 31,000,000",2,4,350 SQM,"Kafr Abdo, Alexandria•",2024-11-09,202813641
"EGP 5,250,000",3,2,175 SQM,"Azarita, Alexandria•",2024-11-14,501193596
"EGP 3,750,000",3,2,170 SQM,"Al Ibrahimiyyah, Alexandria•",2024-10-16,501118349
"EGP 720,000",2,1,110 SQM,"Nakheel, Alexandria•",2024-11-15,202868847
"EGP 10,780,000",3,2,177 SQM,"Smoha, Alexandria•",2024-11-13,501194337
"EGP 14,450,000",3,4,289 SQM,"Smoha, Alexandria•",2024-11-13,203121216
"EGP 3,500,000",2,1,135 SQM,"Laurent, Alexandria•",2024-11-14,501103346
