Price,Bedrooms,Bathrooms,Area,Location,date,id
"EGP 4,600,000",2,2,154 SQM,"Kafr Abdo, Alexandria•",2025-06-24,502043233
"EGP 7,900,000",3,3,195 SQM,"Stanley, Alexandria•",2025-06-17,502119882
"EGP 5,750,000",3,1,160 SQM,"Smoha, Alexandria•",2025-06-30,502156872
"EGP 4,750,000",3,2,150 SQM,"San Stefano, Alexandria•",2025-06-24,502146376
"EGP 4,000,000",3,2,138 SQM,"Bolkly, Alexandria•",2025-06-17,502125891
"EGP 9,750,000",3,3,205 SQM,"Smoha, Alexandria•",2025-06-01,501830069
"EGP 5,500,000",3,1,168 SQM,"Glim, Alexandria•",2025-06-30,204994055
"EGP 1,500,000",2,1,90 SQM,"Seyouf, Alexandria•",2025-06-30,205116198
"EGP 4,200,000",3,1,170 SQM,"Camp Caesar, Alexandria•",2025-06-25,502056733
"EGP 7,000,000",3,2,170 SQM,"Sporting, Alexandria•",2025-06-30,501981809
"EGP 3,100,000",3,2,155 SQM,"Al Bitash, Agami•",2025-06-26,204992835
"EGP 5,300,000",3,3,240 SQM,"Saba Pasha, Alexandria•",2025-06-17,502128397
"EGP 5,800,000",3,2,165 SQM,"Cleopatra, Alexandria•",2025-06-28,502064145
"EGP 5,000,000",3,2,160 SQM,"Laurent, Alexandria•",2025-06-30,502163593
"EGP 6,200,000",3,2,240 SQM,"Laurent, Alexandria•",2025-06-17,501454823
"EGP 5,500,000",3,2,161 SQM,"Valore Antoniades, Smoha•",2025-06-25,205068066
"EGP 2,100,000",3,2,135 SQM,"Sidi Beshr, Alexandria•",2025-06-28,205091882
"EGP 7,170,000EGP 86500 monthly / 6 years",2,2,128 SQM,"The One, Smoha•",2025-06-29,204882971
"EGP 20,000,000",4,3,350 SQM,"Zezenia, Alexandria•",2025-06-28,204893945
"EGP 2,800,000",3,2,125 SQM,"Al Ibrahimiyyah, Alexandria•",2025-06-17,502128727
"EGP 5,750,000",3,2,170 SQM,"Sidi Beshr, Alexandria•",2025-06-25,205047455
"EGP 10,800,000",4,3,250 SQM,"Smoha, Alexandria•",2025-06-03,502028226
"EGP 4,600,000",3,2,175 SQM,"Bolkly, Alexandria•",2025-06-25,502053905
"EGP 4,350,000",3,2,180 SQM,"Smoha, Alexandria•",2025-06-29,501965368
"EGP 2,700,000",2,1,120 SQM,"Mandara, Alexandria•",2025-06-25,502059814
"EGP 12,500,000",3,3,250 SQM,"Roushdy, Alexandria•",2025-06-26,205076830
"EGP 3,800,000",3,1,125 SQM,"Asafra, Alexandria•",2025-06-24,502146483
"EGP 2,850,000",2,2,160 SQM,"Al Ibrahimiyyah, Alexandria•",2025-06-03,502102463
"EGP 4,700,000",2,1,120 SQM,"Smoha, Alexandria•",2025-06-10,502115657
"EGP 7,800,000",3,3,150 SQM,"Murooj, Smoha•",2025-06-30,205093329
"EGP 3,870,000",3,2,175 SQM,"Miami, Alexandria•",2025-06-24,502147810
"EGP 4,700,000",3,1,165 SQM,"Laurent, Alexandria•",2025-06-30,502071198
"EGP 5,500,000",3,2,180 SQM,"Smoha, Alexandria•",2025-06-26,502157034
"EGP 9,940,000",3,3,142 SQM,"Orouba Skyline, Smoha•",2025-06-25,502067686
"EGP 1,100,000",2,1,95 SQM,"Maamoura, Alexandria•",2025-06-27,204772317
"EGP 7,572,000",3,2,154 SQM,"Sawari, Moharam Bik•",2025-06-24,502149989
"EGP 2,500,000",3,2,130 SQM,"Mandara, Alexandria•",2025-06-27,196370920
"EGP 52,000,000",5,4,420 SQM,"Stanley, Alexandria•",2025-06-29,205035890
"EGP 7,300,000",3,3,236 SQM,"Glim, Alexandria•",2025-06-30,204994019
"EGP 3,500,000",2,2,110 SQM,"San Stefano, Alexandria•",2025-06-25,501846406
"EGP 4,900,000",2,2,127 SQM,"Sawari, Moharam Bik•",2025-06-01,502054168
"EGP 10,500,000",3,3,245 SQM,"Gianaclis, Alexandria•",2025-06-29,205104540
"EGP 8,500,000",3,4,280 SQM,"Laurent, Alexandria•",2025-06-25,502051879
"EGP 610,000",2,1,100 SQM,"Nakheel, Alexandria•",2025-07-01,204988963
"EGP 17,918,000",3,3,275 SQM,"Orouba Skyline, Smoha•",2025-06-25,502067736
"EGP 4,600,000",2,2,154 SQM,"Kafr Abdo, Alexandria•",2025-06-24,502043233
"EGP 6,270,000",2,2,114 SQM,"Murooj, Smoha•",2025-06-25,205052998
"EGP 5,300,000",3,3,240 SQM,"Saba Pasha, Alexandria•",2025-06-10,502015360
"EGP 3,200,000",3,1,140 SQM,"Sporting, Alexandria•",2025-06-24,502143880
"EGP 3,800,000",2,2,117 SQM,"Smoha, Alexandria•",2025-06-17,502032213
"EGP 3,000,000",3,1,130 SQM,"Moharam Bik, Alexandria•",2025-07-01,205123269
"EGP 1,500,000",2,1,70 SQM,"Mandara, Alexandria•",2025-07-01,204571697
"EGP 5,100,000",3,3,200 SQM,"Saba Pasha, Alexandria•",2025-07-01,205127405
"EGP 8,500,000",7,4,310 SQM,"Smoha, Alexandria•",2025-07-01,502167554
"EGP 3,000,000",2,1,86 SQM,"Miami, Alexandria•",2025-07-01,205064361
"EGP 6,350,000",4,3,210 SQM,"Glim, Alexandria•",2025-07-01,502167507
"EGP 360,000",3,1,100 SQM,"Al Hadrah, Alexandria•",2025-07-01,205125291
"EGP 7,500,000",3,3,190 SQM,"Glim, Alexandria•",2025-07-01,205116915
"EGP 1,750,000",3,2,175 SQM,"Mina El Basal, Alexandria•",2025-07-01,205126009
"EGP 5,250,000",3,1,250 SQM,"Mandara, Alexandria•",2025-07-01,204097574
"EGP 7,000,000",3,3,210 SQM,"Sidi Beshr, Alexandria•",2025-07-01,501995312
"EGP 8,500,000",3,2,250 SQM,"Smoha, Alexandria•",2025-07-01,501869175
"EGP 2,500,000",2,1,130 SQM,"Sidi Beshr, Alexandria•",2025-07-01,205054457
"EGP 9,250,000",3,3,185 SQM,"Sawari, Moharam Bik•",2025-07-01,502167169
